;meta[fps=30]
;meta[frames=122]
corner_left_spread;0;0;0;0;-0.00090915675;0.0075441455;0.033657357;0.053677354;0.056868684;0.040040005;0.014565062;-0.0019259282;0.0031393743;0.012974967;0.03289663;0.04475278;0.042999405;0.027118849;0.009919086;-0.002259904;0.0067351814;0.014138315;0.018173857;0.014806266;0.007670314;-0.0007625784;0;0;0;0;0;0;-0.0009518315;0.009173207;0.020675339;0.047919616;0.07162764;0.09212913;0.09408474;0.08515182;0.056275323;0.033024285;0.0112188095;0.00208735;-0.00014472292;-0.0013952773;-0.0029352778;0.0064197597;0.015956627;0.02128169;0.017871425;0.008512676;-0.00085720496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011733689;0.010549189;0.034526434;0.060641132;0.071270466;0.059481125;0.03156741;0.010415599;0.00075033284;-0.0006879905;0.00004453013;-0.0010019279;0.008805834;0.031660922;0.05443808;0.06061663;0.046519138;0.026005594;0.026172584;0.035535045;0.03707133;0.030583294;0.024906259;0.02344697;0.03414348;0.050794963;0.056141358;0.052041244;0.036150113;0.013470363;-0.0014249639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0024408074;0.021252003;0.075701214;0.16764757;0.2495524;0.30846572;0.31432647;0.2846849;0.22136727;0.15213159;0.08891107;0.04871447;0.06338752;0.08593913;0.095540725;0.072812326;0.038095523;0.015503908;0.040025905;0.07929332;0.10428659;0.106830746;0.09293808;0.07466217;0.04925478;0.02863399;0.015686478;0.023811743;0.06622929;0.1029351;0.11043101;0.08884244;0.054428805;0.045966227;0.04879389;0.08147344;0.13464576;0.2110572;0.27479205;0.3088498;0.27708876;0.24421439;0.20812881;0.18951575;0.17472395;0.15959206;0.1425287;0.1401892;0.13108836;0.11202111;0.074211694;0.071110725;0.12669574;0.23041615;0.32846928;0.37146616;0.3368732;0.28783718;0.24487422;0.21491131;0.17794071;0.14006063;0.09280579;0.060995147;0.054243263;0.06780547;0.09096393;0.11795028;0.13250442;0.1370832;0.14588626;0.16289307;0.18435103;0.19137637;0.16362223;0.10985953;0.05178483;0.012817257;-0.0015214463;-0.0024268918;0.023641786;0.053788684;0.08200873;0.09647081;0.11038277;0.13113102;0.16950579;0.16626993;0.12398915;0.06834336;0.049646452;0.06015093;0.083093226;0.09914354;0.092542514;0.06980728;0.045917057;0.02368446;0.050792176;0.09117544;0.103365555;0.07703711;0.029215476;0.03056622;0.09638954;0.15929163;0.18552133;0.16580942;0.108645506;0.0690663;0.04419759;0.036302872;0.04284359;0.058020726;0.07675053;0.09426053;0.11055856;0.10539168;0.0797952;0.0433793;0.013359037;-0.0014861929;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0025020367;0.021786364;0.07759375;0.17179446;0.2554081;0.31547928;0.3211962;0.29070383;0.22589867;0.15539232;0.09083811;0.049913082;0.06489984;0.08782491;0.09754353;0.07439685;0.03902323;0.01473205;0.03876793;0.078980856;0.10672981;0.1134583;0.10357707;0.08557205;0.05763238;0.03335195;0.017465457;0.024134587;0.0669529;0.10387023;0.11150752;0.0893382;0.054501176;0.04878832;0.0541208;0.095144175;0.1603541;0.2491828;0.31782377;0.34709677;0.29853553;0.25117773;0.2063732;0.18510394;0.17026205;0.15468374;0.13604176;0.13249384;0.12269999;0.104534484;0.06900667;0.069267176;0.12850672;0.23863639;0.34011498;0.38279933;0.34339574;0.28840104;0.24112675;0.21173185;0.17547151;0.13836792;0.091776036;0.060048882;0.05566545;0.073605515;0.10143296;0.1309915;0.14528085;0.1472769;0.15363266;0.1669305;0.18299435;0.18484233;0.1549871;0.10278296;0.048233554;0.011982316;-0.0014212533;-0.0024268918;0.023912676;0.051187377;0.07519191;0.09050748;0.11129748;0.14070128;0.18436028;0.17840995;0.129486;0.06982361;0.049742013;0.059902303;0.08308116;0.09975676;0.093653165;0.0709582;0.045561742;0.036269788;0.07090589;0.11366315;0.11811616;0.08171278;0.02401287;0.034529403;0.109851375;0.18433884;0.21718027;0.19494733;0.12697925;0.07670056;0.045672327;0.03554538;0.042133335;0.057835292;0.07677152;0.09426053;0.11055856;0.10539168;0.0797952;0.0433793;0.013359037;-0.0014861929;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0.00011132531;-0.0013470362;-0.0012802408;0.015429692;0.033898566;0.056252684;0.093359426;0.14563157;0.20383221;0.24913606;0.26594394;0.2622941;0.2547344;0.2647641;0.32202128;0.33122066;0.28226903;0.17762233;0.09145931;0.047786392;0.063511096;0.044822358;0.05404288;0.104476966;0.19900683;0.28226092;0.33259925;0.31073028;0.26993424;0.21101901;0.14465314;0.10736511;0.08674951;0.054021724;0.06202212;0.075578764;0.09091383;0.115436;0.110803194;0.08454991;0.09187957;0.08253659;0.09471837;0.099352285;0.07796669;0.050059102;0.047462445;0.058212016;0.09889029;0.14012519;0.17901112;0.2001477;0.1828893;0.13348277;0.06673025;0.01660788;0.011674314;0.02422142;0.032209754;0.027091013;0.008947215;0.050083596;0.17045827;0.30992696;0.3846874;0.3614441;0.2592778;0.17744142;0.13182098;0.11767272;0.10531746;0.08300787;0.05250176;0.024232551;0.0017106986;-0.0021188916;-0.0003525302;0.00017440961;-0.000011132527;-0.00031171093;0.0017849162;0.018951278;0.038779244;0.06609755;0.10224859;0.14724535;0.15881856;0.13718805;0.07940557;0.022822248;0.0033119286;0.013960196;0.018827895;0.015886124;0.0071489415;0.00034009854;0.036358852;0.10175134;0.14388797;0.1388004;0.08783568;0.026424918;-0.0029389884;-0.0031804056;0.028014861;0.097847335;0.18859385;0.26105043;0.28785294;0.25525734;0.23070405;0.22617202;0.23381737;0.22383277;0.17875572;0.10230001;0.040417448;0.0058875144;-0.0034797124;-0.0017827954;0.000036578323;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0.00007792773;-0.0010650122;-0.000077927696;0.017121837;0.03588015;0.058145218;0.09465992;0.148113;0.21011737;0.26016954;0.28105414;0.28048247;0.27127752;0.2771513;0.32904193;0.3337032;0.28199816;0.17788209;0.08930702;0.043426145;0.05801904;0.040676415;0.04943586;0.09639753;0.1829446;0.25867364;0.30347562;0.28222638;0.24432567;0.19044144;0.13022465;0.096732415;0.076818176;0.06419612;0.06735923;0.07705196;0.07087713;0.05950895;0.030536536;0.018177014;0.040566947;0.06430707;0.09671666;0.09946361;0.07805686;0.0505378;0.04947743;0.06412895;0.10949958;0.15616716;0.20025869;0.22403884;0.20463596;0.14923158;0.07442653;0.018446606;0.011900676;0.024734257;0.03305694;0.027758967;0.00983225;0.045164127;0.15364787;0.2793236;0.34678116;0.3265795;0.23570743;0.16353302;0.12418932;0.11179381;0.09971593;0.07777112;0.048360452;0.021770036;0.0015325784;-0.0019185062;-0.0002783133;0.00016698793;-0.000011132527;-0.00045643383;0.0031393743;0.02268068;0.045350224;0.071730606;0.10212892;0.13770756;0.14431843;0.12341617;0.07155991;0.02039647;0.0034594338;0.01350005;0.01966469;0.02995022;0.033410586;0.032046665;0.06572647;0.1261761;0.16156273;0.155707;0.09856001;0.029619958;-0.0032952295;-0.0031804056;0.028006114;0.09790855;0.18898918;0.26216474;0.28997144;0.25831723;0.2338697;0.22870626;0.23530371;0.22443423;0.17888865;0.10237793;0.040409494;0.0058875144;-0.0034797124;-0.0017827954;0.000036578323;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.00036737355;0.0027274704;0.015229302;0.04233702;0.07698147;0.107484594;0.116412885;0.097131334;0.06126232;0.027363764;0.0057889163;-0.00072361453;0;0;0;0;-0.0012245786;0.0112438565;0.032974556;0.06500509;0.08971707;0.09691313;0.08356078;0.062264245;0.035407387;0.019880846;0.020446751;0.023486676;0.038019452;0.04708319;0.046387777;0.036247153;0.029345354;0.03020256;0.038410015;0.045264874;0.048404254;0.062250335;0.09147267;0.12870878;0.14080703;0.13458672;0.11165095;0.09403093;0.08665117;0.09415172;0.108651295;0.12459808;0.12597296;0.106683046;0.06922236;0.048104223;0.05904166;0.095674366;0.13247937;0.14281617;0.12169945;0.087133765;0.050761282;0.02255451;0.005401504;-0.0006501399;0;0;0;-0.00025604822;0.0019370605;0.010330989;0.027786799;0.052916635;0.08021731;0.10916932;0.13637723;0.1512874;0.13580947;0.09531303;0.045706466;0.011292099;-0.0013396149;-0.00096853025;0.009351327;0.022710364;0.030892778;0.027720002;0.015956627;0.005373302;0.01719976;0.04608868;0.06277449;0.06993123;0.068275824;0.06216777;0.058188822;0.06505296;0.05561813;0.04281887;0.02738603;0.010208532;-0.0010826389;0;0;0;-0.0014954702;0.014190266;0.037553743;0.052675426;0.04902025;0.030243378;0.0061488682;-0.0007644339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.00016698797;0.00092956633;0.009251134;0.03228434;0.06634432;0.10000353;0.11561134;0.10062139;0.06569307;0.030336149;0.007091423;-0.00085720496;0;0;0;0;-0.0011095423;0.010130604;0.030278258;0.061491646;0.0882075;0.10000577;0.09246681;0.07307765;0.044423997;0.025498321;0.023434723;0.025198858;0.040490877;0.049844056;0.048873667;0.038435064;0.030419642;0.029094871;0.03677075;0.03836827;0.025403325;0.021824216;0.040991098;0.081817426;0.10928807;0.117548406;0.09993561;0.08419422;0.0777329;0.08782565;0.10654168;0.12551095;0.12825792;0.10830283;0.06972444;0.047412336;0.056864973;0.08986821;0.124607;0.13579926;0.12154658;0.10550059;0.094879225;0.08663559;0.073127374;0.05165495;0.02752704;0.009481207;0.0013507475;-0.0004675664;0.0020372532;0.010664965;0.028287765;0.053417593;0.08055128;0.109269515;0.13636608;0.1512874;0.13580947;0.09531303;0.045706466;0.011292099;-0.0013396149;-0.00083493994;0.008026556;0.019927233;0.027330369;0.024769885;0.014353544;0.005774073;0.018758316;0.048649166;0.06555763;0.07199074;0.06913024;0.062117677;0.05805801;0.06570699;0.057009697;0.044558328;0.028785944;0.01083752;-0.0011466509;0;0;0;-0.0011095423;0.010783712;0.025307957;0.03397278;0.02998362;0.017329643;0.0020075669;-0.00031171093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038963863;-0.0004007711;-0.0014500123;0.0070691574;0.015140242;0.01938452;0.015791496;0.0078094704;-0.0007820603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038963863;-0.0004007711;-0.0014500123;0.0070691574;0.015140242;0.01938452;0.015791496;0.0078094704;-0.0007820603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018368677;0.0011355182;0.009579544;0.029696029;0.043361213;0.043556035;0.028983546;0.010375519;-0.001107687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022901209;0.0017175907;0.009313159;0.025868824;0.05016796;0.07139738;0.07975346;0.068002276;0.043927383;0.019561449;0.00510029;-0.0005982941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00042621692;0.003374747;0.016320292;0.038161367;0.062229257;0.072444156;0.061589938;0.03783311;0.015121157;0.0019488288;-0.0002973976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.00027195187;0.0017891568;0.013246917;0.039087906;0.07036555;0.092418246;0.1064861;0.124997586;0.15932825;0.19887634;0.22600631;0.23699278;0.23519693;0.22217141;0.20976229;0.17143463;0.11625783;0.06910758;0.03830863;0.020984028;0.02374251;0.02772557;0.04704449;0.08570699;0.120429344;0.13846964;0.13278168;0.121288136;0.109930575;0.1003908;0.0796962;0.07432396;0.06848734;0.0663367;0.06571216;0.06814064;0.067694545;0.07571712;0.0735978;0.06491204;0.06863683;0.07862749;0.10404305;0.13517438;0.16648607;0.18587384;0.18903515;0.17699772;0.16263673;0.15943535;0.17526102;0.18785337;0.1711028;0.12852873;0.07374905;0.04284315;0.049437985;0.07783931;0.10674564;0.12121706;0.10950309;0.09548182;0.08952177;0.103224814;0.119673125;0.12578012;0.114173494;0.108275004;0.106573634;0.10833464;0.100129806;0.08339856;0.06176838;0.040813774;0.02360733;0.010973496;0.002293938;-0.00040077124;0.000009542171;-0.0023855425;0.021555763;0.069781885;0.11487341;0.12380964;0.092974134;0.04821181;0.023989016;0.019766606;0.014041303;0.008929562;0.00473053;0.030625595;0.068128705;0.10138794;0.11330373;0.10683937;0.10765078;0.13971806;0.15666415;0.13579145;0.082991436;0.024653787;-0.0036896393;0.007500145;0.03519766;0.07830429;0.12545787;0.16460027;0.18939804;0.20187366;0.20416121;0.19535212;0.18177253;0.16990928;0.16310816;0.15945087;0.15907632;0.13950296;0.102220505;0.055395875;0.017206917;-0.0019108196;0;0;0;0;0;0;0;0;0;0
