;meta[fps=30]
;meta[frames=77]
corner_right_down;0;0;0;-0.0002968675;0.00237494;0.010995231;0.02695557;0.048389405;0.0714523;0.09133314;0.10661997;0.11557609;0.11635908;0.10748461;0.08880977;0.0620917;0.034889355;0.014073375;0.002931565;-0.00037108426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;-0.0002968675;0.00237494;0.010995231;0.02695557;0.048389405;0.0714523;0.09133314;0.10661997;0.11557609;0.11635908;0.10748461;0.08880977;0.0620917;0.034889355;0.014073375;0.002931565;-0.00037108426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00038836632;0.0034113256;0.011866164;0.024526559;0.03974457;0.056130383;0.069114886;0.078481965;0.0786499;0.06711486;0.046947323;0.025931802;0.0096166;0.0016030848;-0.00022137837;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0015146028;0.013719905;0.04368232;0.074720405;0.08708184;0.07348686;0.040082317;0.014690605;0.0018433739;-0.0018242898;-0.0011702173;-0.000078939804;0.00034438565;0.0002593736;0.00006853015;-0.000007807232;0;0;0;0;0;0;0;-0.00020583827;0.001173687;0.011432884;0.036252074;0.073572874;0.11558022;0.15661803;0.18564431;0.20491846;0.21128374;0.20075296;0.17473795;0.1427437;0.10606122;0.081296906;0.07047847;0.072329655;0.068390004;0.05439705;0.03454027;0.029422326;0.04607039;0.07872688;0.09976944;0.10433363;0.0981802;0.08973521;0.07934871;0.060249265;0.057310272;0.07762555;0.09472513;0.09069833;0.060211092;0.017452631;-0.001956145;0;0;-0.00080122426;0.0070220837;0.024624527;0.051068425;0.08246836;0.11594914;0.13595557;0.14960423;0.15006272;0.14180173;0.11565763;0.08065424;0.039256487;0.011454421;-0.0012977351;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;-0.0015770606;0.01532993;0.03599567;0.047805406;0.041165795;0.02266439;0.0011424585;-0.0013038073;0.00005638565;0.00031142184;0.000056385583;-0.000006939764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038168684;-0.0006526844;0.0012614748;0.01000783;0.03189566;0.05745341;0.0673868;0.055522066;0.030587696;0.008017466;0.000011859702;0.00046783892;-0.0028040353;-0.0029389875;0.020419978;0.042456396;0.05258691;0.041186333;0.018121265;-0.0042374055;0.021756148;0.06870362;0.09995423;0.116557606;0.10277872;0.06502989;0.035640005;0.018368678;-0.0023378313;-0.0023378318;0.00020038559;0;0;0;0;-0.0012080387;0.010101341;0.042075247;0.08743682;0.12220658;0.12066075;0.08372681;0.038880527;0.00917384;-0.0011049832;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012097352;0.011689159;0.028276632;0.037941895;0.038856987;0.031368136;0.019452985;0.021450533;0.034006547;0.05647757;0.070645936;0.06363689;0.05104489;0.048614655;0.06586896;0.101350576;0.108219355;0.08459165;0.04925923;0.016781177;-0.0018190559;0;0;0;0;-0.0020695378;0.018152336;0.06347194;0.13143809;0.21280317;0.3008613;0.3597749;0.38897142;0.34060705;0.23490757;0.11649749;0.03670953;-0.0016810126;-0.00033397594;0.000011132533;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132531;-0.00097224105;-0.0037479524;-0.005217447;0.002541926;0.02545639;0.04323133;0.04595138;0.031282417;0.01133292;-0.0012060245;0;-0.001466711;0.013214316;0.042490095;0.079444535;0.09297538;0.07851905;0.048636176;0.041447718;0.062897876;0.1003774;0.1243413;0.12859412;0.12551095;0.120890394;0.11165372;0.08675954;0.06541104;0.05659779;0.055606995;0.05045263;0.03360911;0.009729832;-0.0010909882;0;0;-0.0034410653;0.030189939;0.10543825;0.21856688;0.35439914;0.50194085;0.6009831;0.65028965;0.5695739;0.39285967;0.19480503;0.061368085;-0.0028833263;-0.00059559045;0.000022265065;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012722895;0.00073474715;0.00699123;0.022067858;0.04469234;0.070370324;0.09576642;0.11362896;0.1267041;0.13502847;0.13684586;0.13100046;0.12001147;0.102886856;0.07833963;0.05077548;0.023938123;0.012408638;0.020986734;0.05096346;0.087917745;0.11758579;0.120131165;0.09562909;0.055660598;0.020768855;0.003089437;-0.00044609653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00023266992;-0.0025940654;-0.0032696247;0.010145634;0.04797695;0.105813794;0.15742867;0.18894674;0.1932502;0.19125894;0.19023123;0.18178591;0.1459178;0.09567297;0.042715527;0.010397785;0.00007792757;-0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00011291569;0.0006345544;0.0063519054;0.020183282;0.040967718;0.06453211;0.087818585;0.10438737;0.11521217;0.11816825;0.11158932;0.09669796;0.0789714;0.059314128;0.04041109;0.023756823;0.010442316;0.0024936874;-0.0003005784;0;0;0;0;0;0;0;0;0;-0.0009573978;0.008694507;0.027942656;0.041524343;0.041134708;0.027163379;0.007837302;-0.0008794701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008126749;0.006985664;0.026350705;0.055061504;0.08210799;0.09787723;0.097777024;0.08998425;0.08284831;0.086510904;0.10075498;0.10105091;0.08051344;0.042484894;0.009017909;0.0015947339;0.02611414;0.043686844;0.044806037;0.041245107;0.056209642;0.10090027;0.15758099;0.19908307;0.21191442;0.18433022;0.13008364;0.06870775;0.01881398;-0.0021597112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.0014741328;0.012256917;0.051991705;0.10777683;0.15760326;0.18194175;0.17437257;0.15342484;0.1325931;0.111855045;0.09117451;0.069776855;0.04706185;0.026294112;0.010781858;0.002343399;-0.0002922291;0;0;0;0;0;0;-0.0002083374;0.0011657353;0.011763906;0.03739895;0.07590001;0.11948865;0.16256678;0.19347546;0.21371122;0.21930134;0.20715256;0.17949778;0.14664884;0.11033452;0.07521138;0.04418502;0.01942627;0.004608868;-0.0005566266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002083374;0.0011657353;0.011763906;0.03739895;0.07590001;0.11948865;0.16256955;0.19344205;0.21371123;0.21934308;0.20723607;0.17958127;0.1467073;0.11032895;0.07521138;0.04418502;0.01942627;0.004608868;-0.0005566266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;-0.0010817109;0.00958882;0.03268418;0.06275408;0.087599106;0.1007522;0.10349636;0.11269369;0.12877278;0.14478508;0.1506584;0.13946094;0.10730555;0.066423185;0.029979905;0.0073641683;-0.00087854214;0;0;0;0;0;0;-0.00091604836;0.00804087;0.028508825;0.054558944;0.07406473;0.078664064;0.065395676;0.049371984;0.0369441;0.04137114;0.053681597;0.0701111;0.08333257;0.09243899;0.08461838;0.074860714;0.07144106;0.08466296;0.114414446;0.1430354;0.14624348;0.124645084;0.09162488;0.06647505;0.054059416;0.049569033;0.048363857;0.05525998;0.074276246;0.107150614;0.12626517;0.11261669;0.075111195;0.03411008;0.0074921935;-0.0009240001;0;0;-0.0009694581;0.008498576;0.029738892;0.062031027;0.10108284;0.14353451;0.1698585;0.18627639;0.17705347;0.14618461;0.10001967;0.057121024;0.020791117;0.0049406174;-0.00060338323;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;-0.001004711;0.00969829;0.02363529;0.031691533;0.026491713;0.0128756985;0.0009490465;0.010280893;0.03325751;0.06008228;0.08062828;0.0866983;0.07280304;0.047529414;0.022118483;0.005518024;-0.0006540361;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0008238074;-0.0011577832;0.013804339;0.042982705;0.08065519;0.11497678;0.13927911;0.14448914;0.1345088;0.106882505;0.08979499;0.09783659;0.12619708;0.14574265;0.13438915;0.09133965;0.051857192;0.024857277;0.017704064;0.028938271;0.054182034;0.0843846;0.11041244;0.10897636;0.08292624;0.04653398;0.016387086;0.0018034701;-0.0003005784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;-0.0013507472;0.011230869;0.04764074;0.09876596;0.14442143;0.16667165;0.15962288;0.14027824;0.121119164;0.10221242;0.083522744;0.064192034;0.04350687;0.024415497;0.010050822;0.0021893987;-0.00027274713;0;0;0;0;0;0;0;0;0;0;0;0;0.00004453013;-0.0005566266;-0.00084607257;0.010653833;0.03337533;0.063477695;0.0920215;0.113824576;0.12325939;0.12063211;0.1011478;0.08914852;0.09689071;0.12019158;0.13544695;0.12288518;0.082814105;0.047834907;0.024793265;0.015193523;0.015087603;0.027457913;0.057343673;0.08930517;0.09879009;0.079408355;0.043728583;0.012624291;0.0016142171;-0.00025604822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00029389886;-0.003267584;-0.0041880594;0.012355997;0.059210416;0.13093807;0.19505201;0.23422831;0.23955041;0.2369029;0.23546717;0.2249319;0.18052143;0.11835365;0.052790463;0.012769014;0.00005566259;-0.0001335904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;-0.0011840966;0.010563761;0.035532005;0.06388757;0.07873331;0.07111057;0.043654703;0.018670266;0.0035118076;-0.0020564827;-0.0019471814;-0.0005778796;0.00015686757;0.00024289168;0.00008703618;-0.000009108438;0;0;0;0;0;0;0;-0.00010814461;0.0006329641;0.0058827484;0.018373452;0.037031576;0.058124546;0.07907517;0.093223035;0.10313297;0.11598349;0.12281966;0.120020226;0.107222974;0.08590417;0.06076414;0.045882728;0.043335605;0.044261035;0.046153728;0.049210243;0.059764996;0.08713036;0.12712808;0.15305318;0.15590751;0.14468949;0.13213494;0.123925224;0.116216205;0.09489742;0.06186347;0.029490076;0.008382796;-0.0009573978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_up;0;0;0;-0.0007403134;0.00615629;0.026105788;0.054076277;0.07901037;0.091130905;0.08725679;0.07672262;0.066335976;0.056063436;0.045853045;0.035250235;0.023882993;0.01339151;0.0055059646;0.0011986031;-0.0001493615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;-0.00066516874;0.0061544348;0.017864004;0.0303111;0.037349645;0.038318176;0.03675591;0.044561673;0.059439372;0.075919226;0.086453386;0.08510728;0.06808192;0.04323133;0.019820545;0.0049187224;-0.0005844578;0;0;0;0;0;0;-0.0009383135;0.0080535915;0.030660585;0.06274136;0.09199447;0.10843086;0.10764522;0.10147383;0.09327152;0.08699119;0.08577696;0.088422514;0.09166156;0.08838488;0.0838354;0.08167754;0.08679998;0.08647915;0.078906864;0.06251712;0.052195355;0.052635252;0.06579661;0.06714539;0.053882252;0.038800847;0.034753058;0.047759198;0.071860485;0.08977274;0.09631867;0.08688941;0.062653884;0.03166887;0.015618943;0.02352145;0.049535;0.073888205;0.09159688;0.098177806;0.08800425;0.06373692;0.033376925;0.009709159;-0.0010973497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007939351;0.0069678524;0.024307884;0.050348546;0.08157939;0.115436934;0.13808812;0.14930747;0.13066994;0.09010931;0.044714;0.0141550135;-0.00057889184;-0.00008349398;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018130123;0.0010496388;0.009942943;0.031339668;0.0633791;0.099690236;0.1355366;0.16098356;0.17865963;0.18699513;0.18355635;0.16831195;0.14714146;0.119908504;0.08767982;0.05487225;0.025254468;0.0109758815;0.015354782;0.037779994;0.06510384;0.087030806;0.08882043;0.07064945;0.041039135;0.015273997;0.00223923;-0.0003253881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018130123;0.0010496388;0.009942943;0.031339668;0.0633791;0.099690236;0.13553381;0.16106707;0.17828113;0.18489386;0.1782684;0.1593113;0.13521571;0.106549464;0.07577914;0.046355866;0.02124087;0.00536588;-0.0006345543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
