;meta[fps=30]
;meta[frames=50]
corner_left_spread;0;-0.0016142171;0.014327567;0.048564926;0.09392628;0.1271966;0.14093229;0.12471219;0.117993705;0.1292832;0.1308232;0.107732296;0.07115043;0.03617182;0.02965372;0.05022831;0.066695;0.074899666;0.08004013;0.08391926;0.086825766;0.08139478;0.08007259;0.08403949;0.09938419;0.10824532;0.09595871;0.060290083;0.025304245;0.00320617;-0.001283952;-0.001375981;0.013323414;0.039268896;0.06428592;0.070780635;0.05569606;0.026488746;0.008625485;0.0010843079;-0.00017144093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0012023136;0.011644629;0.027241305;0.042254638;0.057117313;0.06776372;0.07764941;0.08392816;0.08152354;0.064708956;0.045915574;0.022234634;0.009363572;0.00860489;0.035024613;0.075148486;0.117458776;0.16232288;0.18380386;0.1960999;0.19982134;0.20508926;0.18861105;0.22289294;0.24078923;0.23101859;0.18985419;0.13978006;0.08504958;0.08657399;0.09410032;0.09612793;0.124190815;0.1764306;0.22005007;0.23652175;0.22727062;0.20301263;0.18412472;0.17558454;0.16712938;0.1706005;0.19522229;0.2225992;0.25671402;0.2842729;0.26461658;0.20116411;0.113461286;0.0325107;-0.0036774464;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0011577833;0.011221592;0.026161449;0.040427413;0.054400973;0.06428666;0.073489554;0.07859196;0.07534869;0.05881836;0.04132897;0.019669328;0.008713434;0.009811099;0.03883472;0.08252434;0.12864418;0.17933173;0.20541042;0.21758777;0.21583457;0.21403296;0.19100085;0.21639009;0.21787108;0.1945781;0.15097941;0.11237623;0.0743245;0.08621329;0.09376783;0.09867802;0.13610633;0.20444895;0.2611321;0.27851295;0.25552842;0.20948702;0.17073926;0.1536193;0.14718285;0.15881781;0.1943789;0.23074423;0.27599365;0.31910583;0.30678958;0.2384039;0.13626814;0.0397283;-0.0044715675;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0011511039;0.011249796;0.024153885;0.04758415;0.071411476;0.0760556;0.08021286;0.11217176;0.17003553;0.24184757;0.299759;0.31349936;0.30342606;0.27621645;0.23956929;0.17917141;0.109731324;0.06553424;0.06578732;0.082202435;0.098430134;0.08186122;0.045867886;0.013366461;0.040492732;0.1228961;0.24476355;0.35182658;0.4028455;0.4006283;0.3775459;0.32190496;0.24098031;0.14691657;0.06452416;0.020461593;0.0065097488;-0.0023266992;0.0001335904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0011919232;0.011568185;0.025868295;0.050389547;0.07458425;0.0784825;0.08134838;0.11224896;0.17070347;0.24294971;0.30115056;0.3146126;0.30398265;0.27616078;0.23956929;0.17917141;0.10974987;0.065311596;0.06578732;0.082480736;0.09898677;0.082417846;0.046257526;0.0137078585;0.03722348;0.110659964;0.22054955;0.3170716;0.36316177;0.36131003;0.34052005;0.29025182;0.21711333;0.13219547;0.057933703;0.018313015;0.005805614;-0.002115181;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.00089060253;-0.002612434;0.005061591;0.023623232;0.053940825;0.080005795;0.10710609;0.10935485;0.09185823;0.05692806;0.024569498;0.00017069909;-0.00035995196;-0.00048092537;0.004054468;0.01728882;0.040718347;0.065392494;0.08105597;0.07379533;0.051267534;0.024547232;0.0066416687;-0.0007681447;0;0;-0.0010575905;0.009481207;0.0320988;0.04833374;0.048519284;0.032469884;0.009889398;-0.0010946989;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0007792773;-0.0024677112;0.006260194;0.02403885;0.05255297;0.07904099;0.10670532;0.11011188;0.09365057;0.057826087;0.02412791;0.00055291643;-0.00038963874;-0.00032506997;0.0027363764;0.012040947;0.029169463;0.051565886;0.07260637;0.074022986;0.05708873;0.035344116;0.030975714;0.03459991;0.03866607;0.027791807;0.010813029;-0.001132735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;-0.0012579762;0.011221592;0.03874121;0.058612783;0.059113745;0.039743137;0.012323712;-0.0013581689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;-0.0013359038;0.011911808;0.041190367;0.062342178;0.06289881;0.04230362;0.013136387;-0.0014472291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011021207;0.011021207;0.022042414;0.027553018;0.022042414;0.011021207;-0.0011021207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0023569162;0.021050029;0.070044935;0.12995195;0.17594491;0.19193918;0.17981425;0.14800939;0.110675484;0.07904686;0.079007894;0.096187934;0.121623546;0.12401767;0.1146172;0.097704664;0.08390859;0.06727087;0.067492396;0.0733901;0.09267657;0.10775256;0.119011536;0.12160032;0.12183761;0.09614373;0.071683966;0.05398451;0.056506824;0.077124275;0.105025575;0.11993871;0.127262;0.12691468;0.11739541;0.09947521;0.07359685;0.042691667;0.017469805;0.002261495;0.013544157;0.04788452;0.08929563;0.116420835;0.11868551;0.10139892;0.0775435;0.05262698;0.028416581;0.009456291;-0.001033735;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;-0.00029580726;0.0030057838;0.0054390365;0.006440965;0.0047233743;0.0020038555;-0.0010591809;0.002250521;0.011028364;0.031333145;0.06517111;0.11322787;0.15189943;0.15201248;0.11342538;0.057841286;0.01373643;-0.0016431614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;-0.0005510603;0.005510603;0.010383869;0.019120123;0.032562654;0.055799033;0.07907215;0.104743205;0.116165176;0.116357766;0.104303464;0.10747903;0.099063374;0.081945635;0.056679435;0.043653075;0.033623956;0.03892675;0.027979763;0.010828242;-0.0029723856;0.015860146;0.059351232;0.11820151;0.1725869;0.20307149;0.2100167;0.21071953;0.20291637;0.1794861;0.1433974;0.095418796;0.05280865;0.027608866;0.028814705;0.037232757;0.040992767;0.02937764;0.01138858;-0.001193964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0012449882;0.012013116;0.028250659;0.04968635;0.05835488;0.06425326;0.06819603;0.083507165;0.09908213;0.113547176;0.116416216;0.11567758;0.11077369;0.09862087;0.08397991;0.06930501;0.062320467;0.06527504;0.06187128;0.04809031;0.024369111;0.016033072;0.022409786;0.033471815;0.066516876;0.13544953;0.2229579;0.3064942;0.34712625;0.34714577;0.33729252;0.30704919;0.24852376;0.16584857;0.08207181;0.027686605;0.0058807596;-0.0022042415;0.00012245784;0;0;-0.00088689185;0.007829882;0.0281282;0.042953018;0.043713745;0.029649643;0.009503472;-0.0010390363;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.0010798556;0.009429255;0.03415127;0.064991355;0.086403295;0.081514254;0.062229;0.04030719;0.025026303;0.013915294;0.007122037;0.001043675;0.008524736;0.021574844;0.04014057;0.061894085;0.078428686;0.08253101;0.06865154;0.043414094;0.021153113;0.020858653;0.041372202;0.0571841;0.054029893;0.03358314;0.010323567;-0.0011429399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0.0000333976;-0.00071804825;0.0031727715;0.006846507;0.008933856;0.007347471;0.0035150966;0.0024580632;0.013499308;0.03396368;0.06315485;0.09738738;0.12421399;0.12162069;0.09153279;0.048166014;0.012624293;0.0030336145;0.030614464;0.051710606;0.057499524;0.042192295;0.017288823;-0.0017923376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;-0.00096853025;0.008427327;0.031182224;0.057054225;0.0661829;0.05404844;0.026974125;0.0064234706;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0016246077;0.015552149;0.038251385;0.065559484;0.08078879;0.07249504;0.06344876;0.08065706;0.11715598;0.16138887;0.19488831;0.20065439;0.19607672;0.17902613;0.15432194;0.12701605;0.11484449;0.116990656;0.12882417;0.13185018;0.1215858;0.11492929;0.10784826;0.08883761;0.07565297;0.07467146;0.07849826;0.081106074;0.06025483;0.024577847;0.0022599034;-0.0017923376;-0.00067630125;0.0000667952;0;0;0;-0.0011934075;0.010522469;0.036817513;0.0690306;0.08952782;0.08340492;0.05384583;0.024326807;0.00586907;-0.00070357596;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;-0.00010973497;0.0011021207;0.0021326751;0.002791085;0.0023616871;0.0013645304;0.00008110844;0.00005248194;-0.0001335904;-0.00009542171;-0.00009422893;0.00023950842;0.0026994802;0.010167421;0.025653647;0.049270995;0.078635834;0.08794398;0.0737815;0.04291734;0.013588369;0.00265988;0.0097807245;0.013096628;0.01152217;0.006631808;0.00072997576;-0.00011609638;0;0;0.000012404823;-0.00009828437;-0.0007891375;0.00081267505;0.015846366;0.039254896;0.053096607;0.04834286;0.035095546;0.038133696;0.049126275;0.05441065;0.03919876;0.015319478;-0.0016033233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0.000022265065;-0.00022265063;-0.00044530127;-0.0005566266;-0.00044530127;-0.00025604822;0.00013915669;0.0023127834;0.009501615;0.02468249;0.048309617;0.07232249;0.077056594;0.0610174;0.033113718;0.009319601;-0.0010603738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0018257353;0.015919521;0.058292907;0.106964335;0.14011034;0.14432585;0.13025805;0.10565144;0.07809768;0.043501485;0.014659688;0.002242648;0.017916137;0.043715782;0.077091664;0.110178664;0.12883957;0.1258722;0.098017484;0.06518488;0.03487247;0.026069608;0.040355433;0.070012495;0.091976985;0.09312363;0.066071585;0.031330656;0.0072918087;-0.0010130603;0.000011132533;0;0;0;-0.00066424103;0.005448446;0.023877423;0.053312764;0.07660166;0.07607602;0.052329395;0.022685315;0.0031226755;-0.0016225666;0.00009796629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.0018257353;0.015919521;0.058301073;0.10685004;0.14027733;0.14464314;0.13178322;0.10802267;0.08072385;0.045324247;0.015609664;0.0021480217;0.017916137;0.043715782;0.077091664;0.110178664;0.12881173;0.12615052;0.09857412;0.065880656;0.035440233;0.026232885;0.04014206;0.0698084;0.0918471;0.09308651;0.06611983;0.031326942;0.0072918087;-0.0010130603;0.000011132533;0;0;0;-0.00051209645;0.0038596485;0.021434575;0.05157257;0.07690799;0.077983394;0.054838855;0.023413941;0.0029879715;-0.001763393;0.00011021206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.001781205;0.01706617;0.042135883;0.067701384;0.08426956;0.090700455;0.08666305;0.0948501;0.10344646;0.105979666;0.09722225;0.082152516;0.07381035;0.08161147;0.10388322;0.12600634;0.13518511;0.1179013;0.09711539;0.09216142;0.11904017;0.17575487;0.21092807;0.21865629;0.19808114;0.15945496;0.12299592;0.10884871;0.09929624;0.115581654;0.13226856;0.13987505;0.15003905;0.1607493;0.16343816;0.15489435;0.12413479;0.079465866;0.043279763;0.03827662;0.06319753;0.106037915;0.13634568;0.14079462;0.12949899;0.12067516;0.10261226;0.07742082;0.045288626;0.01478029;-0.0016179279;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;0;0;0.000046756635;-0.00058445794;-0.00024547245;0.0051081623;0.019041637;0.04037435;0.06357733;0.087074764;0.10260892;0.11165392;0.106357805;0.10422591;0.102478676;0.113250144;0.10661626;0.0840432;0.044136778;0.015489064;-0.0013210601;-0.000029686797;-0.00057443866;0.004726873;0.020459367;0.04621114;0.06563369;0.075504534;0.06410185;0.04290403;0.021023413;0.0070216577;0.0062572258;0.026203755;0.05309327;0.075066656;0.09079693;0.09759222;0.0896102;0.06778376;0.038242474;0.011177061;-0.0012579762;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;0;0;0;0.0000818241;-0.0009702001;-0.0008299301;0.0068264683;0.027750062;0.060736857;0.09709905;0.1232438;0.13380598;0.13842876;0.12755229;0.1178848;0.10520614;0.10176804;0.08882648;0.07154509;0.038114082;0.014201402;-0.001161494;-0.000029686797;0;0;0;-0.00031542176;0.0023415429;0.014435182;0.024139037;0.026625302;0.019407712;0.007187904;0.0044285217;0.021218607;0.04624899;0.06932598;0.08988777;0.09966585;0.091243714;0.0670364;0.036333613;0.009403278;-0.0010946989;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0.00004453013;-0.0009184339;0.0038407235;0.008349399;0.010937712;0.00901735;0.0047424585;-0.0003261832;0.002095699;0.008215807;0.02096868;0.039556663;0.071932845;0.08707811;0.07925527;0.050374705;0.01762892;-0.002237639;0.001391566;0.0031171087;0.003228434;0.002348964;-0.00022265062;0;0;0;0.000037850616;-0.00028499286;-0.002667355;0.0028202427;0.054478906;0.13527513;0.18314591;0.16695496;0.1214088;0.13212739;0.1700717;0.1883402;0.13566494;0.052999757;-0.005547341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0017144099;0.015774798;0.04704645;0.078348905;0.09870474;0.1009795;0.09532602;0.08452561;0.0754344;0.0645993;0.07599196;0.08985122;0.1059177;0.102374755;0.09779651;0.09281804;0.09671609;0.084056735;0.058028314;0.038163245;0.04651172;0.07903875;0.11670604;0.13709342;0.1267476;0.09443356;0.05713958;0.024209548;0.003209881;-0.0007458797;-0.000015585545;0.00032952294;0.00079708925;0.0048612067;0.025445258;0.055388056;0.07156678;0.06383542;0.045614067;0.046852194;0.06893301;0.09396971;0.09610659;0.07884838;0.05253553;0.033887427;0.0154207805;0.0040299757;-0.00047201928;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0010241929;0.009429255;0.02741052;0.052814215;0.07441355;0.08468516;0.08498575;0.07412318;0.061531734;0.05537099;0.06361722;0.07636175;0.092588715;0.09660533;0.100887455;0.10385427;0.10752578;0.10836294;0.11089894;0.11145056;0.10297851;0.08397252;0.066368446;0.07018764;0.083635;0.08609528;0.08059583;0.07686642;0.07989596;0.089572355;0.08718109;0.07430297;0.07269692;0.08481875;0.0972627;0.10532489;0.107580334;0.10678125;0.10555867;0.10379974;0.097771466;0.09589341;0.101795875;0.10994586;0.11879227;0.121222876;0.10373664;0.07298339;0.038609102;0.010438603;-0.0012023135;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;-0.00012524097;0.0009368025;0.0050897934;0.014240734;0.029748905;0.051156763;0.07110347;0.073259294;0.057031408;0.030647308;0.008566486;-0.0009768798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.0016587473;0.014527954;0.05219859;0.097162135;0.12701106;0.132466;0.1138691;0.0861992;0.057354804;0.028993936;0.0074662175;0.0022988673;0.01485859;0.036349937;0.06420688;0.091885135;0.10812472;0.09957492;0.071208686;0.03598257;0.00865369;0.0068047596;0.031185932;0.06480247;0.09014012;0.08861495;0.06092835;0.028102223;0.0059893024;-0.0010093497;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.0018925305;0.016665401;0.05851481;0.11039019;0.14622211;0.15608552;0.13500792;0.115051016;0.10603217;0.09156136;0.0669325;0.040243916;0.019855982;0.0175265;0.035085846;0.054079056;0.06895769;0.06751491;0.05081277;0.026209878;0.011324382;0.020609098;0.053324822;0.0918471;0.11506214;0.10477198;0.06979727;0.031100586;0.0056961463;-0.0012765303;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;-0.00025604822;0.0026050124;0.0046756635;0.005510603;0.004007711;0.0016698795;-0.0011271688;0.0035061904;0.015347865;0.036430098;0.06424361;0.09237496;0.13006137;0.14928949;0.13657556;0.0934704;0.042988826;0.0047480245;-0.0021448678;0.013741256;0.027794225;0.0349376;0.028183863;0.014286751;-0.0011169637;-0.000025975954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00011768678;0.0007506508;0.006615905;0.011466509;0.013009159;0.009701207;0.004144483;-0.00042621695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;-0.0001908434;0.0014671085;0.007359398;0.020980846;0.043703135;0.07589604;0.101731464;0.10171953;0.07582447;0.038633857;0.009172411;-0.0010973497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0;0;0;0;0;-0.000114506045;0.0008325543;0.004654194;0.015470243;0.03605986;0.068238445;0.09392756;0.120781615;0.13325085;0.1450264;0.13997807;0.118301705;0.08846121;0.06391134;0.039923385;0.025885792;0.012097353;-0.00122988;0;0;0;0;0;0;0;0;0;0;0;-0.0014122414;0.012519329;0.042927045;0.07995065;0.10432773;0.097966276;0.06417427;0.029949691;0.0076846285;-0.00090332545;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;-0.00067060255;0.004752531;0.031786032;0.064756885;0.11234581;0.12855424;0.1092764;0.06341037;0.02544181;-0.00045007252;0.009821278;0.02320417;0.041133903;0.06389675;0.08213025;0.10949085;0.16089238;0.19168842;0.19863804;0.17908268;0.14165351;0.14016174;0.16552486;0.16559905;0.1350429;0.08409303;0.027322415;0.0062660244;-0.00077927724;0;0;-0.00060433755;0.0047710855;0.023000766;0.057086032;0.094941415;0.11432665;0.10422754;0.09533582;0.108201206;0.14176008;0.16625322;0.1688045;0.14662498;0.11373631;0.07668406;0.040331572;0.010146507;-0.0011927711;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.0014472291;0.014265544;0.031123376;0.039202414;0.031314224;0.021740245;0.007935904;0.0091763865;0.0067908443;0.0019084339;-0.0031656148;0.006085519;0.021591542;0.0500129;0.090557575;0.13773169;0.17832646;0.17738017;0.1477112;0.1287981;0.13238011;0.1506017;0.14284098;0.15549445;0.1535017;0.1481157;0.12429207;0.11166142;0.10568695;0.15764299;0.17897399;0.17648773;0.16631605;0.14240576;0.1019231;0.062121913;0.046223868;0.0681788;0.10067388;0.1040844;0.08368642;0.065721706;0.07400749;0.09945857;0.11575182;0.09713717;0.061164245;0.025822168;0.0050785546;-0.0017228916;0.000090120484;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0028467474;0.024761932;0.09141293;0.16856986;0.22403425;0.23269376;0.21945402;0.18474835;0.15401223;0.12312792;0.12056161;0.13405475;0.1700033;0.1774295;0.17121357;0.15428892;0.13288425;0.10826704;0.10305172;0.12505622;0.16073573;0.18024364;0.18201157;0.17446797;0.16804823;0.14577256;0.10448676;0.049682904;0.011620243;-0.0015903619;-0.004694748;0.043490034;0.12831673;0.21014085;0.23150894;0.18228723;0.08683056;0.028317975;0.0036005762;-0.0018766267;0.011590557;0.04017254;0.074174464;0.093958564;0.085529655;0.053270757;0.022977546;0.005184579;-0.00063614466;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;-0.0027778319;0.027375426;0.059792303;0.07543615;0.06149399;0.030937837;-0.0055874703;-0.007877592;-0.0065522906;-0.00540723;-0.0025867235;-0.0010822411;-0.0014694942;0.008533085;0.038190145;0.08708422;0.14255764;0.15636991;0.13951209;0.12545781;0.12041053;0.11781533;0.09624339;0.11859169;0.14076291;0.15957692;0.12521447;0.063720495;-0.004972529;-0.00011662672;0;0;0;0;0;0;0;0;0;-0.0018575425;0.015509207;0.064435095;0.13906123;0.20462124;0.22967473;0.18770295;0.115664884;0.048123278;0.009552773;-0.0033026508;0.00017493975;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0;-0.0012881929;0.011752773;0.03705543;0.05236266;0.07460386;0.116323024;0.18017367;0.25530714;0.3159842;0.33826992;0.3468444;0.34709165;0.3358621;0.28627545;0.20224813;0.12639135;0.094520226;0.0944362;0.09781784;0.08892773;0.059691574;0.0355923;0.04938074;0.09760687;0.16456427;0.23788947;0.27141643;0.2690123;0.25331283;0.2169794;0.15286714;0.081461504;0.021899277;-0.0027115662;-0.0030057838;0.00025445785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
