;meta[fps=30]
;meta[frames=46]
corner_left_spread;0;0;0;-0.0006531085;0.006527375;0.013166075;0.01573398;0.011819039;0.0049354224;-0.0019519039;-0.00062713266;-0.0006568194;0.0011410846;0.010851436;0.032256506;0.04622784;0.045757487;0.028460316;0.020706508;0.027347064;0.042247962;0.041580006;0.028012235;0.008533086;0.0008071084;-0.00014750604;0;0;0;0;0;0;-0.0007977256;0.0066144746;0.028352495;0.058571596;0.08342528;0.08879418;0.071443655;0.044462692;0.021739766;0.00734922;0.0014397544;-0.00018893497;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0029167233;0.026317304;0.084796496;0.14713867;0.19889383;0.22683647;0.22792745;0.2296619;0.23305956;0.23278125;0.24752519;0.27416644;0.2983407;0.29174802;0.2450326;0.19157416;0.151585;0.13765877;0.15477364;0.20268722;0.26791272;0.31832224;0.29224843;0.2193042;0.1717975;0.18850996;0.23591839;0.2716772;0.24687003;0.19955952;0.15426652;0.12173247;0.093711264;0.08017617;0.056833323;0.048370373;0.06098242;0.093563996;0.1481452;0.20563297;0.21210814;0.17245404;0.09874556;0.027864728;-0.0031616394;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.002927856;0.026372967;0.085531235;0.14887534;0.20218904;0.23293711;0.23916018;0.24899465;0.26132503;0.27027112;0.2925206;0.32056683;0.34399524;0.33161473;0.27424437;0.20813493;0.1576194;0.13573171;0.15433753;0.2100514;0.29006094;0.35523632;0.33365035;0.25121728;0.18469596;0.18337171;0.22249253;0.25752884;0.23522705;0.191956;0.15035868;0.12054066;0.096211;0.08859428;0.076564625;0.079752974;0.10071475;0.1342585;0.1816236;0.22687861;0.22232778;0.1745915;0.09799968;0.027508484;-0.0031282413;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0011355182;0.008338265;0.048805013;0.12695539;0.20199977;0.2486785;0.25625974;0.24637963;0.24084121;0.24401397;0.21694522;0.15959598;0.10200739;0.08532529;0.12468434;0.15980747;0.14956333;0.10943947;0.063373044;0.036113933;0.029634802;0.0122457845;-0.005034131;-0.0019415137;-0.002286622;-0.0016364823;0.030725788;0.059948683;0.07237259;0.055654388;0.033375014;0.031642474;0.06948959;0.098774515;0.11035903;0.098592564;0.07235159;0.04451168;0.019981623;0.004516945;-0.00055280974;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0012134459;0.00915094;0.050229985;0.12623177;0.19871569;0.24378018;0.25184014;0.24440917;0.24104159;0.24401397;0.21694522;0.15971842;0.101027735;0.08069973;0.113997124;0.1457805;0.13659729;0.101902746;0.061404817;0.036754057;0.029634802;0.011878413;-0.0055484534;-0.002203128;-0.0020506126;-0.0014917592;0.02769217;0.054048438;0.06524777;0.051037088;0.022832822;-0.0023266992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;-0.0012579762;0.011778218;0.03241793;0.0544789;0.06514757;0.06701783;0.06322165;0.070909776;0.07772956;0.081494585;0.08089417;0.08519169;0.09088598;0.09264605;0.08360476;0.07632909;0.07291029;0.07347303;0.0705552;0.06838158;0.07000414;0.07727369;0.072194465;0.051800787;0.024694739;0.005833447;-0.0007013495;0;0;0;0;0;0;0;-0.0012691086;0.011644629;0.035067476;0.06044965;0.06712917;0.053102173;0.024781017;0.0067463145;-0.0007792773;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.0013804339;0.012757882;0.037182655;0.06434604;0.071582176;0.05699856;0.026896194;0.0073229787;0.004114584;0.013853323;0.024524968;0.038435064;0.049127866;0.054413587;0.062343284;0.07087415;0.07687681;0.08524513;0.08518502;0.07815038;0.062275384;0.041418586;0.018931985;0.0054861116;-0.0006245351;0;0;0;0;-0.00019593257;0.0015499666;0.0073369755;0.018896999;0.03586266;0.05647534;0.078266166;0.09610016;0.10338051;0.10287287;0.096814856;0.07965327;0.055829648;0.029623667;0.008160146;-0.0009351327;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00077705074;0.0064256974;0.027831327;0.05735703;0.07702599;0.08175731;0.06343539;0.03829813;0.017633932;0.005802275;-0.0011689159;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00077705074;0.0064256974;0.027831327;0.05735703;0.07702599;0.08175731;0.06343539;0.03829813;0.017633932;0.005802275;-0.0011689159;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010043135;0.008941013;0.030294484;0.055087425;0.06580949;0.05621006;0.033710103;0.015854314;0.007135634;0.0045210794;0.0022538602;-0.00022710362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0018893495;0.017328579;0.05184261;0.09318883;0.120088205;0.12872387;0.12209207;0.1264242;0.13375641;0.14281957;0.1456116;0.14033669;0.129659;0.126262;0.13626361;0.15901263;0.1841906;0.19775671;0.18280342;0.14993851;0.11197737;0.082481325;0.060096588;0.04306382;0.020758275;0.0060735913;0.017458355;0.0442146;0.07632305;0.10422912;0.121117815;0.12252718;0.120721675;0.11165485;0.1088973;0.10758048;0.112208836;0.12017505;0.13956583;0.16134813;0.15620533;0.116242714;0.062186323;0.017290413;-0.0019752295;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;-0.000031012056;0.00046279523;-0.0013072771;0.0017295186;0.004818796;0.007275905;0.006457664;0.004160386;-0.00040077118;0;0;0;0;0;0.000057253023;-0.0010591809;0.0021279037;0.024237111;0.042194042;0.055979136;0.047562946;0.061348997;0.10921013;0.17269993;0.18595923;0.14717653;0.06938589;0.016064245;-0.00083971093;-0.0009484916;0.00020801935;-0.0000114506065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.0002671808;0.0016921448;0.01354829;0.04141302;0.06846507;0.08641072;0.09202151;0.09375819;0.099642836;0.1131555;0.11558908;0.10093866;0.08434006;0.0805884;0.098184474;0.10687677;0.09226308;0.063749336;0.041831046;0.035924684;0.038574226;0.028012235;0.010661625;0.0028098517;-0.002320576;-0.0016810126;0.014054822;0.028443621;0.034778032;0.02724576;0.011000797;-0.0035134272;-0.00023266915;0.009368027;0.029245168;0.055550225;0.080905676;0.09726568;0.10063365;0.09224417;0.07167125;0.045342807;0.021563714;0.0058779763;-0.00067908445;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.00051209645;0.0038518559;0.020561786;0.060961742;0.09753211;0.11909583;0.12078796;0.11739255;0.1192383;0.13601059;0.13951734;0.1224022;0.1056032;0.11009517;0.1459898;0.1712395;0.16815494;0.1345088;0.09716641;0.072604984;0.059689853;0.035690904;0.013931529;0.0041663502;-0.0025198485;-0.0014583614;0.024435908;0.047869883;0.057900295;0.044838972;0.024384854;0.016439728;0.04428251;0.0775858;0.1135065;0.13307942;0.14064269;0.13777637;0.12759519;0.111979745;0.08833664;0.05412637;0.024524966;0.0066127237;-0.0007681447;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.0012134459;0.011054603;0.03442179;0.05764796;0.07058396;0.07406102;0.06906994;0.06740005;0.06165938;0.04545784;0.025404437;0.010382942;0.002263615;-0.00028202415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;-0.0011689159;0.010152869;0.03768362;0.06908849;0.09612941;0.108631246;0.100827344;0.08019319;0.06456868;0.04687353;0.03414904;0.022576775;0.011238292;-0.0002616145;-0.0006679519;0.00005009639;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00014694943;0.0010181495;0.006224359;0.022903118;0.05656504;0.1107353;0.1590928;0.19097573;0.19274515;0.16152062;0.10949228;0.060405113;0.019671187;0.0015251567;-0.00017812049;-0.000011132533;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.0015251571;0.014411063;0.038326528;0.060755797;0.06314929;0.046603557;0.018513398;0.0049762414;-0.0005816748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0011021207;0.009351327;0.03742757;0.07247279;0.1043007;0.1264099;0.13972442;0.15545245;0.17209114;0.17950095;0.16936144;0.13654606;0.09201039;0.0571188;0.049755745;0.0677025;0.098112956;0.13291408;0.14787816;0.13361682;0.09444284;0.045355327;0.009211892;0.0007653617;-0.00016225668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;-0.0000333976;0.0003864579;-0.00016221688;0.0023635952;0.009555529;0.022754256;0.0331953;0.03478121;0.023826798;0.01013092;0.00003721413;-0.0020076728;-0.0010849448;0.00010496388;0;0;-0.0006980098;0.006953857;0.014230479;0.017896341;0.014458774;0.00730811;-0.00059304584;-0.00010496384;0.000007872287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0.000022265061;-0.00016698797;-0.0018813977;0.00712482;0.01575253;0.020650847;0.017055038;0.008850361;-0.0008794699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.0007013495;0.006968965;0.014472292;0.018424341;0.015140244;0.007904098;-0.00025604796;-0.000044530156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000004453013;0.000109098815;-0.00071470864;-0.000485378;0.01049798;0.020428197;0.024665238;0.01936838;0.008703413;-0.0008861496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;-0.0007013495;0.006961543;0.014546509;0.018572776;0.015325787;0.008052532;-0.00018183106;-0.000051951847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000004453013;0.000109098815;-0.00071470864;-0.000485378;0.01049798;0.020428197;0.024665238;0.01936838;0.008703413;-0.0008861496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;-0.0022710364;0.021040484;0.060605507;0.10388878;0.1302729;0.1354384;0.120431736;0.11253876;0.10683;0.10452334;0.113424905;0.1428916;0.17587171;0.20151551;0.2093467;0.21687286;0.22389582;0.23908226;0.23700158;0.23157057;0.21823104;0.20016849;0.1550706;0.10487456;0.068960465;0.06816616;0.08632832;0.10333551;0.10087466;0.091016404;0.08117493;0.08144084;0.085985444;0.09191845;0.08322521;0.07408605;0.06943996;0.07969493;0.10282388;0.12803937;0.12440605;0.0981778;0.054760925;0.015496486;-0.0017589402;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;-0.0012579762;0.012468436;0.025716148;0.038908195;0.041824926;0.040533554;0.0378135;0.051554758;0.060483042;0.06925326;0.07233252;0.0773043;0.08234734;0.08098546;0.06691764;0.04819607;0.035956964;0.046007417;0.07206839;0.10027907;0.123804905;0.12779173;0.1056032;0.069221534;0.031351157;0.005655326;-0.00074587966;0;0;0;0;0;0;0;-0.0012023136;0.0111214;0.032250945;0.054571673;0.07792773;0.09724267;0.093090236;0.074966475;0.0434948;0.01226805;-0.0013915665;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;-0.0011689159;0.011622363;0.023534173;0.035382893;0.037705883;0.036525838;0.034896776;0.049484104;0.059507836;0.06807766;0.06972898;0.07149312;0.07444325;0.072474636;0.06331795;0.049375013;0.03951771;0.04610427;0.0791587;0.12193462;0.16401559;0.17080227;0.13671918;0.079657726;0.03177865;0.0036737355;-0.0005900242;0;0;0;0;0;0;0;-0.0011355182;0.009195471;0.042314757;0.09003991;0.13001683;0.14611448;0.12176763;0.07805019;0.03741644;0.010887617;-0.0012357112;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;-0.002397205;0.02221682;0.06549639;0.09338487;0.10603217;0.11406912;0.1112511;0.108423434;0.08386137;0.035054114;-0.00015363072;-0.0072606388;-0.003907519;0.0003785061;0;0;-0.0009368026;0.009392517;0.018662577;0.021215824;0.014694942;0.004592169;-0.0046105385;-0.0016899185;0.000171441;0;0;0;0;-0.0001749398;0.0011983375;0.007478678;0.028111078;0.07006689;0.13763231;0.1978609;0.23737583;0.23924369;0.20035362;0.13592614;0.075222515;0.024736485;0.0021485784;-0.00014472292;-0.000022265065;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;-0.0019370605;0.01767846;0.05452714;0.09217736;0.11682479;0.12337072;0.11298406;0.10633795;0.10073828;0.08903798;0.07920574;0.080031775;0.079798;0.08020989;0.08041028;0.091225535;0.10967548;0.14358628;0.15905076;0.15777859;0.12474003;0.080971085;0.036197428;0.011162033;-0.0012521317;0;0;0;0;-0.000342882;0.0027570513;0.012616659;0.03024709;0.05445876;0.084659725;0.10924259;0.125595;0.12692071;0.1086869;0.077092774;0.044942033;0.018235087;0.0045198086;0.0009128676;-0.00012245784;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0.00004453013;-0.0007978315;0.0018071813;0.013422122;0.03138632;0.051729165;0.070973605;0.08773178;0.10398082;0.12084141;0.12820446;0.12084919;0.105759054;0.088614956;0.07762826;0.07047783;0.06871166;0.07468928;0.08895728;0.1013478;0.11224376;0.10881215;0.08828878;0.06692322;0.05724181;0.0645737;0.08514382;0.10292917;0.1004505;0.08834332;0.07514013;0.057468355;0.037184887;0.019880477;0.0057488396;0.0017277687;0.012262483;0.031694315;0.058056157;0.08162929;0.08273698;0.0629656;0.033191647;0.009262267;-0.0010575905;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;-0.000005566267;0.00003896387;-0.00056219276;0.008878194;0.017338915;0.02140229;0.016971545;0.008388363;-0.00084050605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;-0.0013804339;0.012835809;0.036759622;0.059225067;0.062509164;0.046533987;0.0189921;0.0043750852;-0.0005343616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;-0.0015362893;0.014383231;0.03997692;0.06254998;0.073860645;0.07866618;0.07973862;0.089579776;0.090667054;0.072012626;0.04383991;0.0191628;0.004460435;-0.00054178335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;-0.00015585546;0.0013581689;0.0042080963;0.017032774;0.026384102;0.028387956;0.020105354;0.008928291;-0.00091286766;0;0;0;0;0;0.000022265065;-0.0006345543;0.0023712297;0.020677935;0.03623713;0.040659722;0.027156884;0.03664087;0.08204527;0.14328441;0.16208631;0.12776029;0.06026318;0.013965759;-0.0006991232;-0.0008171279;0.00022042419;-0.000013359042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018607233;0.0015291328;0.006499411;0.016466208;0.024682969;0.026428234;0.019910932;0.010361605;0.0025322537;0.00035425308;-0.000055106037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0.000055662655;-0.00052481936;-0.0025962654;0.009621688;0.021390362;0.027930725;0.023036385;0.011681206;-0.00116494;0;0;0;0;0;0;0;0;0;0;0;-0.0021430126;0.019100243;0.06452097;0.11628327;0.13667569;0.11335304;0.058608804;0.016873738;-0.0010019277;-0.0013040965;0.00010337351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0.00007951808;-0.0008693977;-0.002189398;0.0129084345;0.027089162;0.03421928;0.027645785;0.013337833;-0.001341205;0;0;-0.0019283134;0.018487955;0.04634314;0.063735075;0.08279422;0.08633278;0.069081336;0.05017591;0.024873253;-0.0015426519;-0.0021575908;0.0001749398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0.00012722892;-0.0016115666;-0.00053012016;0.017387956;0.033503618;0.039971095;0.031086273;0.012960389;0.0025307958;0.017490799;0.043156054;0.07817422;0.10520242;0.121346176;0.13620335;0.1608301;0.19966117;0.23364401;0.23054202;0.19297053;0.13108955;0.06986459;0.028767258;0.007888194;-0.0020483858;0.001025783;0.018261328;0.045700632;0.083637126;0.12181773;0.1507981;0.14380845;0.11022797;0.058105458;0.015955305;0.0083653005;0.03062241;0.060541097;0.09366435;0.12086749;0.11624351;0.090245076;0.04827543;0.013724821;-0.0015585545;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;-0.0008031326;0.007347471;0.020786026;0.053157844;0.09201833;0.11838653;0.11600893;0.09529447;0.06551972;0.049908735;0.040700536;0.043066993;0.040363375;0.04444;0.06602731;0.08027404;0.08011433;0.09205624;0.1286152;0.18535204;0.23063427;0.20563774;0.12911868;0.06182929;0.053410713;0.08817124;0.12123645;0.1306514;0.10551414;0.06784802;0.03480348;0.013257257;-0.00085561455;0.000019084362;-0.0011864098;0.013056869;0.054247238;0.10782653;0.1314434;0.11283616;0.061260734;0.016428437;-0.0018925305;0;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;-0.001876627;0.01704868;0.053404346;0.09294074;0.11867279;0.12695858;0.122028455;0.12738001;0.13572147;0.13712099;0.121972784;0.08963279;0.047456395;0.021276388;0.032477837;0.07153976;0.118605465;0.16042827;0.16362223;0.13067737;0.0800111;0.028857114;-0.001970458;0.0062485314;0.032330465;0.06790845;0.10865987;0.1314943;0.118959054;0.079806395;0.062935844;0.09079375;0.1551643;0.20473656;0.20188503;0.15076175;0.11127967;0.121689945;0.13480246;0.12585258;0.082539774;0.03002603;-0.003196627;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;-0.0009939761;0.010194219;0.017374704;0.019362653;0.012722895;0.0038566268;-0.0043337354;-0.00016221688;0.0003451085;-0.0006743131;-0.004029977;0.009001445;0.022408193;0.027207905;0.030999327;0.026218701;0.022871789;0.051247023;0.11822231;0.19625062;0.25110617;0.22419527;0.14038202;0.05027292;0.004376278;-0.00554241;0.00039759045;0;0;0;0;0;0;0;-0.0017493978;0.014853978;0.059304584;0.11736869;0.14265545;0.12237833;0.06631808;0.018193739;-0.0020833737;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;-0.0011927712;0.008858315;0.050923385;0.1239369;0.20515665;0.26392052;0.28475425;0.28077516;0.2738412;0.2663538;0.24036726;0.1878376;0.12692676;0.09118816;0.09502093;0.10499037;0.09626712;0.09164486;0.10741078;0.1411731;0.16320026;0.13274418;0.07169867;0.025753519;0.000763771;-0.0038327712;0.021080244;0.04055422;0.048903618;0.038287956;0.017175905;-0.0017493978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;-0.0020356628;0.02026121;0.041015428;0.05932049;0.055910755;0.040032588;0.023009354;0.04506131;0.07237736;0.08721543;0.08180183;0.08339378;0.08816647;0.12607431;0.19402412;0.29584703;0.41469914;0.50036675;0.47604898;0.3701388;0.2240422;0.103713445;0.030989915;0.009766673;0.007295118;0.020848313;0.04322338;0.078135535;0.13343269;0.2098705;0.26827538;0.31393117;0.34196204;0.33980668;0.2979781;0.23572181;0.15580727;0.104258426;0.0688697;0.045291457;0.020165788;0.008508435;-0.00089060253;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;-0.0022901208;0.022201449;0.051607236;0.08152194;0.10319858;0.104836635;0.07865929;0.05425042;0.024221208;0.0018289156;-0.0044180257;0.010909877;0.023616865;0.041967515;0.077634834;0.12651592;0.17486557;0.21883404;0.2083904;0.15258195;0.08523146;0.029183136;-0.0020992775;0.005846169;0.03662603;0.078497075;0.13196185;0.16336195;0.15073764;0.10444723;0.05981373;0.04609073;0.07495534;0.10992852;0.11936005;0.12848327;0.13187869;0.12791574;0.101586625;0.06127141;0.016810123;0.0031807234;-0.00042939768;0;0;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;-0.0036292055;0.033041354;0.10282007;0.17415734;0.23825845;0.28025037;0.2942773;0.30778778;0.31897596;0.32350692;0.34229195;0.35217762;0.35454887;0.31417784;0.2379701;0.14759065;0.076189935;0.058512587;0.14465055;0.2865347;0.44955394;0.53227973;0.47070464;0.34688193;0.29245827;0.3362047;0.41177008;0.4443895;0.3570203;0.22858903;0.14221843;0.14219204;0.18798299;0.2613311;0.26802367;0.24028043;0.19985439;0.17556195;0.13747309;0.089027815;0.033219475;0.010887615;-0.0012134459;0;0;0;0;0;0;0;0;0;0;0;0
