;meta[fps=30]
;meta[frames=49]
corner_left_in;0;0;-0.00092845305;0.0069956826;0.03796639;0.099941194;0.18280414;0.24294841;0.2615655;0.24454802;0.21775042;0.20343718;0.18327647;0.15312532;0.116937175;0.08071138;0.046368852;0.042229403;0.062049024;0.11450375;0.15475889;0.146756;0.09567716;0.036389466;0.04728682;0.07960512;0.10182928;0.08125217;0.04063374;-0.0040633744;0;0;0;0;0;-0.0038941593;0.034177985;0.119237214;0.24671583;0.39925954;0.5653916;0.66374797;0.72999567;0.6942177;0.54327345;0.33416206;0.15446386;0.024313452;-0.006512531;-0.000000000015428539;0.000022265065;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.0013203183;0.01226805;0.034965053;0.058933396;0.072673164;0.06579326;0.041473135;0.02106275;0.006243124;-0.00070357614;0;0;0;0;0;0;0;-0.001418062;0.012738066;0.04170425;0.07397753;0.09715992;0.097295366;0.07180358;0.042873092;0.0188076;0.0030428923;-0.00041932543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.001402699;0.01287366;0.03859426;0.0672494;0.08489668;0.07821716;0.05036357;0.025074914;0.007155991;-0.00081490126;0;0;0;0;0;0;0;-0.0014033671;0.012522541;0.041917324;0.0765729;0.10400791;0.1080735;0.083297394;0.051401798;0.022896279;0.003996579;-0.0005343616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00038836632;0.0034113256;0.011866164;0.024526559;0.03974457;0.05613261;0.06904364;0.078755505;0.08103577;0.07412835;0.058903657;0.039433017;0.020375716;0.00716935;0.0011132527;-0.00015903612;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0018740823;0.016985064;0.053565927;0.09501521;0.12582715;0.14104007;0.14272249;0.15174504;0.16038325;0.17411023;0.18018752;0.17754434;0.15798153;0.11866917;0.06833148;0.041552972;0.03522015;0.052510563;0.06369112;0.056258254;0.04301872;0.05124861;0.072250925;0.08429195;0.0684813;0.0360217;0.006667829;0.018091956;0.061737843;0.09184339;0.09108001;0.060211092;0.017452631;-0.0027573695;0.0070220837;0.024624527;0.051068425;0.08246836;0.1160805;0.13465464;0.14660734;0.14885882;0.14328872;0.13498688;0.11384605;0.07611631;0.038216393;0.011670075;-0.0013056871;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;-0.000034351815;0.00041413022;0.00012404833;-0.0027729548;0.003940914;0.011116624;0.016101452;0.014402947;0.00813947;-0.002524858;0.0036260244;0.007972483;0.02247181;0.030630367;0.03095957;0.01935152;0.009971567;-0.001037043;0.00045554322;0.00039676338;-0.0029893713;0.008008745;0.016356235;0.050080366;0.09696505;0.14636905;0.17521161;0.19141594;0.15608127;0.12057486;0.07553582;0.038311817;0.013091858;0.0060115666;-0.0030057833;0.00020038559;0;0;-0.0010066989;0.008053591;0.03834044;0.08286898;0.12651487;0.14456388;0.122135;0.07711505;0.034905255;0.0073665553;-0.0009208194;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.00018257355;0.0011666896;0.008932744;0.029191729;0.061981168;0.08754624;0.09755787;0.09452569;0.092817955;0.09785559;0.0947967;0.071359545;0.03769953;0.010420052;-0.0024025068;0.011689159;0.028276632;0.038049657;0.037808746;0.028394857;0.020643275;0.03666091;0.06299343;0.0729969;0.06420621;0.03735432;0.011024769;-0.0012357112;0;0;0;0;0;-0.0020695378;0.018152336;0.06347194;0.13143809;0.21280317;0.30134556;0.35377443;0.38903823;0.3700248;0.28957942;0.17811607;0.08228055;0.0129137365;-0.0034956147;0.000011132531;0.000011132533;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.00050764345;0.004252627;0.016551847;0.04510679;0.09108001;0.124954715;0.13571163;0.13091856;0.12880753;0.1386773;0.13835193;0.10579882;0.05634652;0.015658705;-0.0032558683;0.013214316;0.042490095;0.079444535;0.092722304;0.080382444;0.05989107;0.06644637;0.09065592;0.10364711;0.082946084;0.043107018;0.009912498;0.009414411;0.034510847;0.05132097;0.05087567;0.033620246;0.009729832;-0.0045320536;0.030189939;0.10543825;0.21856688;0.35439914;0.50274795;0.590986;0.650362;0.61854035;0.48400167;0.29758614;0.1374311;0.02151919;-0.005866844;-0.000022265078;0.000022265065;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;-0.0012000869;0.010823048;0.03486041;0.061982755;0.078385755;0.08437187;0.083000034;0.088229135;0.09301411;0.09634199;0.09663408;0.10164267;0.10581046;0.09399461;0.065696776;0.033575717;0.008805833;-0.0018030249;0.0062992317;0.028635545;0.06676647;0.09750094;0.099484764;0.070895754;0.032946058;0.0062257554;-0.0008057725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;-0.0010486846;0.009039616;0.03402547;0.06844441;0.0935403;0.10475713;0.100297116;0.09203582;0.079791315;0.062016156;0.03734964;0.017304728;0.00553605;0.0008015424;-0.000119277145;0;0;0.00023266992;-0.0030400162;0.0001959333;0.028756168;0.08215948;0.13982183;0.1566378;0.12313611;0.06333409;0.017618068;-0.0020149883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;-0.0015919522;0.014795137;0.042406045;0.068363294;0.07936859;0.07840324;0.07127206;0.077350415;0.08476797;0.08938681;0.08855718;0.08654007;0.07939988;0.06256695;0.038982414;0.018324146;0.0042192293;-0.00051209645;0;0;0;0;0;0;0;0;-0.0009573978;0.008694507;0.027942656;0.041524343;0.041134708;0.027163379;0.007837302;-0.0008794701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;-0.0009507182;0.00795308;0.03301018;0.06901947;0.099963784;0.119383685;0.126415;0.13255633;0.14048895;0.14975208;0.14352909;0.13009584;0.11236754;0.08642768;0.05504851;0.040255234;0.045320537;0.0745824;0.093814954;0.080849454;0.043624774;0.022184353;0.049575947;0.08486468;0.092779644;0.06592351;0.023207711;0.022955282;0.07725977;0.112772554;0.10965544;0.07102556;0.01881398;-0.0021597112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.000047710855;0.000492376;0.0007795953;0.00066127215;0.0054676645;0.009632822;0.01137904;0.009147125;0.0044342475;-0.00044561946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0.0000066795183;0.00004675664;-0.001420511;-0.0020995964;0.011811614;0.024959134;0.03128909;0.025139483;0.011604551;-0.0011755953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;-0.0008794699;0.008455156;0.020984821;0.028419761;0.028983545;0.028532682;0.03317176;0.052250538;0.07279616;0.09834213;0.12222195;0.14123577;0.14229392;0.116750576;0.07249133;0.034239955;0.007892965;-0.0009573978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;-0.0008794699;0.008455156;0.020984821;0.028419761;0.028983545;0.028532682;0.03317176;0.052250538;0.07279616;0.09834213;0.12222195;0.14123577;0.14229392;0.116750576;0.07249133;0.034239955;0.007892965;-0.0009573978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0022487715;0.020577371;0.062480215;0.108969666;0.13782553;0.1415549;0.12089452;0.10307102;0.08151155;0.061114106;0.05253707;0.054555234;0.067945026;0.0823696;0.08355522;0.06958575;0.05473866;0.05432839;0.08056398;0.11897159;0.13751794;0.13014598;0.10976009;0.08281246;0.056275394;0.031692535;0.008149013;0.015457522;0.044196155;0.0621752;0.058056157;0.035958078;0.0074921935;-0.0018934582;0.008498576;0.029738892;0.062031027;0.10108284;0.14370151;0.16806692;0.18354928;0.18117101;0.15923567;0.12575994;0.087516546;0.045762125;0.018452173;0.005332483;-0.0006122893;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.0015117979;0.01472166;0.033972036;0.04736893;0.050920203;0.041190367;0.022579003;0.014343156;0.0060739093;-0.0021597112;0.005900242;0.028332293;0.065537214;0.10947731;0.1415724;0.14856362;0.13228232;0.100679845;0.088485256;0.10123842;0.116212495;0.11244137;0.09751959;0.0664807;0.046418205;0.029678496;0.01152217;0.010408917;0.027052054;0.036069404;0.031560726;0.018034702;0.0018034701;-0.0003005784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0014049254;0.013706372;0.031353664;0.043134104;0.045977358;0.036915477;0.02008086;0.013060687;0.005715442;-0.0018969835;0.0053102183;0.023678897;0.054265533;0.09093052;0.11911254;0.13011147;0.12269163;0.099077314;0.08962268;0.10012578;0.11294844;0.110305585;0.09202263;0.057460565;0.034674723;0.019561863;0.006968964;0.008377231;0.021485785;0.028777592;0.025326509;0.0145836165;0.0016142171;-0.00025604822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;-0.0016225666;0.013314507;0.06052201;0.10822398;0.13473147;0.13010591;0.0954568;0.05649203;0.031788938;0.007748241;-0.0062156646;-0.0064902664;-0.003540145;-0.0008423615;0.00010019278;0;0;0.00029389886;-0.003820685;0.000110210865;0.035433184;0.10166043;0.17313501;0.19401203;0.15247637;0.0783812;0.021758724;-0.0024899768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0018390942;0.01649396;0.054317847;0.09681644;0.12536661;0.13833919;0.1357367;0.13707039;0.13575177;0.13059096;0.11869664;0.10984469;0.099208355;0.07894555;0.050903507;0.027248725;0.014043689;0.023916464;0.039809037;0.051632684;0.066560075;0.09498723;0.12368913;0.1294618;0.09800769;0.049124524;0.0114751905;-0.0013804339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0.00004453013;-0.0005900242;-0.00011132536;0.007536724;0.024426365;0.045702223;0.064226754;0.07497282;0.07934951;0.083554424;0.08731404;0.09128835;0.09365163;0.082695626;0.058596082;0.04296044;0.043567173;0.063254155;0.08161103;0.080864035;0.06604775;0.062891014;0.06968298;0.07119388;0.056879003;0.031657137;0.007577469;0.011332918;0.03684868;0.0536588;0.051107228;0.04190062;0.037247222;0.055277474;0.08337153;0.08742377;0.06642559;0.036690596;0.011531076;-0.0012757882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;-0.000013359039;0.00017812052;-0.00038073244;0.0003718258;0.014182843;0.02626164;0.031035269;0.024024;0.010774064;-0.0010976675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007939351;0.0069678524;0.024307884;0.050348546;0.08157939;0.11562063;0.13580596;0.14939097;0.14198618;0.11103847;0.068287134;0.031594127;0.0050430372;-0.0012245786;0.00004453013;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;-0.0014472291;0.013316735;0.039718643;0.066327624;0.080036536;0.08352102;0.08210877;0.09260422;0.10346936;0.11474619;0.122586675;0.132431;0.13514099;0.11597872;0.07742676;0.038459186;0.009618508;-0.0017110702;0.0046509495;0.021204803;0.049406853;0.07209094;0.0734992;0.05232624;0.024268694;0.004575023;-0.00059269584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;-0.0016609738;0.01541633;0.04435201;0.07261273;0.085800014;0.087398335;0.08352198;0.09385139;0.10451061;0.11554983;0.1222617;0.12931284;0.1280713;0.10693805;0.06934083;0.033757545;0.00822694;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;-0.00014917593;0.0013114123;0.0043928972;0.010130604;0.026840534;0.037884004;0.0382024;0.026693586;0.010816369;0.00045643348;0.014694942;0.024725351;0.03729398;0.038184583;0.029913113;0.015518749;0.008238073;-0.00076257845;-0.0006337194;-0.0008572049;-0.0034747415;0.004668706;0.010523027;0.039235216;0.080143936;0.1251408;0.1523306;0.16620868;0.13553858;0.10470147;0.065526076;0.03313041;0.011232723;0.005120964;-0.0026495426;0.00017812052;0;0;-0.0008739038;0.0069912304;0.033280708;0.07195512;0.109911494;0.12565845;0.10622105;0.0671069;0.030386243;0.006412338;-0.00080154225;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00023092053;0.0018652079;0.00851047;0.019889604;0.029101234;0.029736264;0.021228941;0.009884447;0.0018767532;-0.00024246646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0.00002226506;-0.00007951805;-0.0021406265;-0.002261496;0.016078554;0.033159036;0.040926363;0.03242747;0.01455817;-0.0014822171;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017812051;0.016221689;0.05003278;0.08987134;0.11813206;0.12834218;0.10548869;0.07426988;0.03874121;0.011625544;-0.0013040965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0.00007951808;-0.0007434941;-0.0027036148;0.0011967472;0.026499402;0.047989164;0.05512592;0.040923987;0.016857835;-0.001745422;0;0;-0.0015506025;0.013740725;0.046414707;0.09490483;0.13573739;0.14989556;0.14090127;0.12835252;0.10993455;0.084949166;0.05289941;0.019724458;0.0026590847;-0.0010233978;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0.00012722892;-0.0013836147;-0.0022265064;0.005327712;0.03284097;0.054231334;0.05889109;0.041238077;0.015903618;-0.0016698797;-0.00042939768;0.0029898798;0.01979205;0.052752297;0.09927038;0.15269858;0.19000052;0.19799525;0.18527636;0.15880916;0.124895096;0.088547364;0.06269802;0.040517647;0.029623667;0.020710086;0.0071089165;0.030399764;0.10037834;0.1599003;0.1883794;0.1813256;0.15408483;0.14922768;0.15980443;0.15885648;0.15312353;0.13274114;0.095956065;0.061170932;0.03487037;0.029503323;0.046827458;0.07886869;0.091411345;0.08365567;0.05003543;0.015686268;-0.0017308437;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;-0.0010082892;0.009532627;0.024421593;0.04626998;0.08296917;0.10047905;0.089705944;0.06013794;0.022863042;-0.0024109886;0;0;-0.0012828918;0.012463135;0.02756627;0.056118563;0.07699471;0.081988975;0.077525884;0.089664586;0.11793168;0.15189543;0.16857833;0.14141814;0.09326517;0.04254218;0.013405159;0.006138796;0.014631327;0.01781205;0.01367711;0.006361447;-0.0013995183;-0.0018811328;0.017068293;0.059546586;0.123236336;0.199513;0.2827093;0.33206564;0.36535752;0.34754518;0.2720319;0.16729227;0.07727567;0.012070844;-0.0033556633;-0.00004771085;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;-0.0018829884;0.016946895;0.054988347;0.09843067;0.12555905;0.14071974;0.15629213;0.20372581;0.27626675;0.34338957;0.36600128;0.35161987;0.306365;0.23157711;0.14826147;0.08288965;0.04734507;0.06980892;0.09725062;0.09359278;0.05901037;0.02030892;0.020833738;0.04643856;0.058048196;0.04643856;0.019943135;0.027863137;0.09128676;0.13343135;0.12993255;0.08428917;0.022487717;-0.0030545546;0.0043151816;0.013791086;0.024567379;0.038224343;0.07318844;0.094850756;0.098814465;0.08633013;0.08178859;0.08620821;0.096495196;0.07554218;0.038256146;0.007888193;-0.0009860243;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;-0.0014853978;0.014850797;0.029908339;0.035509598;0.026447713;0.010766748;-0.0047456394;-0.001625349;0.00031171122;-0.0022773978;0.009383134;0.020436147;0.026797595;0.022106025;0.0103108445;0.012802413;0.029660245;0.037231956;0.030154053;0.011528531;-0.0069315904;0.01827458;0.063853025;0.09393233;0.09156587;0.057028785;0.015166486;-0.0017414462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;-0.0008301689;0.0059066047;0.03711586;0.09937536;0.17945415;0.23728423;0.2549954;0.23806305;0.21344836;0.19120054;0.1578275;0.10527514;0.051282357;0.01330906;-0.004212187;0.023712292;0.07898532;0.1481935;0.18780263;0.17034565;0.10464778;0.04311868;0.016422475;0.016304785;0.022778753;0.01794922;0.008985545;-0.0008985544;0;0;0;0;0;-0.0029185785;0.02560535;0.08946129;0.18517084;0.29964855;0.42436284;0.49822822;0.548018;0.5211967;0.40796325;0.25097814;0.11611231;0.018384578;-0.0047869887;0;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;-0.002334651;0.022602221;0.054053213;0.07319798;0.075473264;0.05990893;0.042131864;0.058767043;0.095545754;0.12852667;0.17360389;0.1881822;0.21022195;0.2620598;0.36979887;0.5153964;0.6153984;0.6195773;0.5719408;0.5037408;0.42179126;0.33261248;0.2152798;0.11119056;0.053865124;0.027086506;0.004872125;0.0554029;0.17709206;0.3160579;0.45218542;0.55401415;0.5994816;0.624763;0.61456454;0.57114035;0.52751815;0.45017728;0.32527134;0.20985402;0.12218482;0.09159592;0.111599386;0.1595;0.16914822;0.15554267;0.09333037;0.029199038;-0.0032231326;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;-0.0027226992;0.026056485;0.065332055;0.09846565;0.11152298;0.110264316;0.10798465;0.13897216;0.17462097;0.23104882;0.2919389;0.3477864;0.36703125;0.31541795;0.20221184;0.14449762;0.17061797;0.2888806;0.41826195;0.48077857;0.44115782;0.3675204;0.26592147;0.16899808;0.08717355;0.035123985;0.000010601011;0.0364829;0.11339279;0.1661928;0.16229641;0.105600014;0.028562896;-0.0059601455;0.023675187;0.08278442;0.1722982;0.28055677;0.39935708;0.47038236;0.51787215;0.49231845;0.38511506;0.23679002;0.10941689;0.017175905;-0.004627953;0;0.000015903615;0;0;0;0;0;0;0;0;0;0
