;meta[fps=30]
;meta[frames=45]
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0008460725;0.0072138812;0.02831003;0.056011476;0.077311724;0.08755736;0.0948937;0.088642776;0.08238629;0.06562627;0.04347068;0.02108687;0.011522171;-0.0011188195;-0.0017533738;-0.0006456868;0.0000667952;0;0;-0.0010130603;0.009841157;0.023216894;0.030514266;0.026161449;0.0141661465;0.0003785061;-0.0011243857;-0.000050096398;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0016164436;0.014082653;0.05073095;0.10322084;0.16006353;0.20246737;0.18843259;0.17095116;0.14472292;0.117082685;0.091921315;0.08203934;0.10484804;0.13813838;0.16958036;0.18229;0.19051471;0.20346187;0.23942737;0.23604529;0.21627392;0.1731799;0.10885389;0.050541695;0.013503762;-0.0012223519;0.005036358;0.023206878;0.052474305;0.09244741;0.13498925;0.17108253;0.19260553;0.18757044;0.1577397;0.122349404;0.08340812;0.05087472;0.025029432;0.0072803576;-0.0024402516;-0.00060115696;0.00024714222;-0.000015585541;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0010041544;0.008780229;0.030837115;0.06627196;0.11287831;0.15889464;0.16047323;0.15835693;0.14093228;0.11688416;0.091976985;0.08236404;0.10650494;0.14077085;0.17242622;0.18485792;0.19295275;0.20577373;0.24229957;0.23887074;0.21883217;0.17551771;0.11090228;0.05178854;0.014026991;-0.0013359035;0.006728502;0.02897798;0.06307915;0.1064146;0.14942704;0.18404892;0.20663618;0.20730272;0.18698503;0.15861078;0.12530237;0.09722057;0.073990785;0.0513065;0.029968776;0.0149888415;0.0041479813;-0.00047647237;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;-0.0003284097;0.0027720006;0.010631568;0.02758827;0.054400977;0.07395712;0.072329916;0.051001832;0.029931666;0.039662242;0.097789645;0.18490022;0.24984741;0.27845803;0.28430256;0.2962077;0.32339782;0.30965137;0.23226915;0.122097164;0.05170616;0.043724135;0.08300638;0.09503684;0.09799873;0.083805546;0.06915514;0.047720555;0.024505567;0.007653616;0.011001963;0.015345716;0.012205548;0.0053164195;-0.0005440627;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;-0.0004620001;0.0039631817;0.014628147;0.034943163;0.06409741;0.084143385;0.08032308;0.05611835;0.033275876;0.04243424;0.09934004;0.18264033;0.2438247;0.270761;0.2786851;0.2941482;0.32361603;0.30965137;0.23226915;0.12195021;0.053050965;0.047840945;0.089850664;0.10266032;0.10355926;0.084180325;0.065723695;0.043876097;0.021839246;0.00032451324;-0.001083752;0.00033675914;0.00019593257;-0.000018368679;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;-0.0012357112;0.011867279;0.02925073;0.04372859;0.04898314;0.051463835;0.058731526;0.06507781;0.07103854;0.071049295;0.07071013;0.075738326;0.08632165;0.08235179;0.07467702;0.056461982;0.0314828;0.012824678;0.002705205;-0.00038963868;-0.00075144594;-0.0008683375;0.003779494;0.01970474;0.04477934;0.07439648;0.09876035;0.110032834;0.1053866;0.09852133;0.08657786;0.07522586;0.06304957;0.046784945;0.026644602;0.013494856;0.0037984198;-0.00043416876;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;-0.0011021207;0.010609303;0.025799645;0.039409164;0.039049216;0.03232331;0.0332974;0.039988052;0.054314513;0.06887475;0.07869586;0.0878097;0.09964729;0.0943482;0.084188655;0.06366472;0.036503576;0.015318367;0.0034956152;-0.0003451085;-0.00076257845;-0.0008683375;0.003779494;0.019725734;0.044558913;0.073994115;0.099153966;0.11308553;0.112750925;0.10990878;0.10118136;0.092032164;0.08075904;0.06244762;0.037852835;0.018880775;0.0051320978;-0.0005922507;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020038556;0.0011540723;0.012505544;0.022005305;0.025252292;0.01899952;0.008297447;-0.0008497833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021893981;0.001283952;0.013433254;0.023582412;0.027014943;0.020298317;0.008835519;-0.00090544584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00036260244;0.0025922896;0.0175894;0.029739762;0.033095423;0.024300726;0.009974749;-0.001033735;0;0;0;0;0;0;0;-0.0011068917;0.0101147;0.031107476;0.052224297;0.060020246;0.049619284;0.026326848;0.009923858;0.0020038558;-0.0002576386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.00056298805;0.0043798564;0.022366848;0.053006753;0.0683124;0.08338902;0.10585128;0.13605544;0.16158395;0.16847973;0.13579145;0.09023012;0.070074506;0.07541114;0.09919468;0.12590894;0.1353366;0.12503676;0.121729456;0.12494136;0.1291857;0.11732098;0.0849444;0.042550445;0.028479561;0.04585204;0.07838894;0.086471155;0.06779839;0.03196532;0.014402474;0.020626355;0.046967354;0.07837001;0.10302522;0.114807114;0.11223581;0.091605484;0.061504852;0.029996766;0.007559307;-0.0008912387;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.00014313255;0.0006520483;0.007442893;0.051289167;0.086560845;0.09774427;0.0720243;0.028573073;0.0007283825;0.011116624;0.016101452;0.014402947;0.008024964;-0.0007881831;0;0;-0.0010734942;0.009904773;0.029649908;0.044657353;0.044631865;0.030603308;0.01058363;0.00085429667;-0.002925698;-0.0029389875;0.020419978;0.042456396;0.05258691;0.041186333;0.018121265;-0.0018518629;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;-0.0011021207;0.009991447;0.031691533;0.054632902;0.060755797;0.047828138;0.02216487;0.0054549403;-0.00064846996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;-0.00038407234;0.0028833256;0.016136603;0.039937954;0.053992778;0.050959166;0.031566292;0.010048224;0.000047870064;0.008932744;0.029191729;0.061997075;0.087334715;0.09775031;0.09545924;0.09267165;0.096766196;0.09302344;0.06975645;0.035546172;0.02573396;0.04398463;0.07796779;0.09270282;0.08512381;0.057685442;0.036425643;0.026334008;0.0334566;0.05531978;0.08107267;0.098768935;0.09957382;0.08049378;0.0522472;0.02562709;0.006485814;-0.0007636918;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.00049539766;0.0034065547;0.023500772;0.060659308;0.10045255;0.11813472;0.11337184;0.08390664;0.056679428;0.04270959;0.0550333;0.09007332;0.12450624;0.13436298;0.12629858;0.11515269;0.11510816;0.11124739;0.083482854;0.043334495;0.023576476;0.03181455;0.058307745;0.06864318;0.05794687;0.03230624;0.019942632;0.03101431;0.06400946;0.099907614;0.12844402;0.14436965;0.1461655;0.1243489;0.0866315;0.042067613;0.010644928;-0.001253523;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;-0.001007494;0.00866111;0.03257935;0.0690755;0.102719866;0.12678654;0.12909469;0.10791358;0.08438869;0.07145676;0.070335336;0.08097062;0.090886;0.08634615;0.07837524;0.06285872;0.039453693;0.018301882;0.004842651;-0.0003495616;0.00013359044;0.0061473846;0.019938366;0.043019287;0.06218219;0.07387294;0.08320327;0.098941185;0.11639461;0.120131165;0.09562909;0.055660598;0.020768855;0.003089437;-0.00044609653;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;-0.0031542173;0.030224824;0.07625784;0.10491669;0.09788836;0.07347471;0.036904346;0.028025776;0.031638656;0.043610584;0.06705495;0.09738739;0.11446469;0.114974566;0.10640474;0.08747276;0.058957886;0.029189497;0.008627712;-0.003448302;0.033653643;0.089564;0.1275816;0.11893329;0.070783235;0.011038462;0.007484958;0.04619853;0.10596965;0.15666127;0.19541399;0.22113124;0.23210794;0.2056572;0.1480803;0.07154211;0.018063646;-0.00212854;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;-0.0008460725;0.0072138812;0.028304465;0.05578883;0.08060324;0.09099916;0.07695177;0.04955832;0.040019598;0.04863655;0.06777337;0.07891852;0.066194035;0.036770754;0.016509546;0.004755818;-0.0005432676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;-0.00044530124;0.00360694;0.015763665;0.041420437;0.08612868;0.1392754;0.17748967;0.1696071;0.13096015;0.09291063;0.084306665;0.09999611;0.123059;0.13408689;0.15148482;0.18057188;0.2112732;0.20128731;0.15110184;0.0791523;0.037082467;0.03561297;0.061752155;0.066962175;0.051878534;0.022691071;0.0037047209;-0.004062818;0.003008566;0.02611414;0.043686844;0.0460462;0.031138996;0.0112008145;-0.0011939644;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000047710855;0.000492376;0.0007795953;0.00066127215;0.0054676645;0.009632822;0.01137904;0.009147125;0.0044342475;-0.00044561946;0;0;-0.0008664291;0.0079619875;0.024071079;0.038489297;0.040725976;0.030181881;0.012339933;0.002561118;-0.00005152769;-0.000022901208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000066795183;0.00004675664;-0.001420511;-0.0020995964;0.011811614;0.024959134;0.03128909;0.025139483;0.011604551;-0.0011755953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.0019838174;0.018001307;0.056551043;0.10107227;0.11749274;0.097821556;0.049476318;0.030269353;0.052960794;0.10400196;0.14035524;0.14918892;0.124092475;0.08521583;0.05877235;0.043808367;0.03272964;0.02495728;0.0150010865;0.0022599043;-0.00129694;-0.0006735183;0.01319205;0.02581634;0.031449404;0.0235954;0.022342991;0.031577427;0.05160486;0.053213507;0.03804543;0.013887833;0.0018146026;-0.0006735181;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;-0.0021552583;0.019629994;0.060763586;0.10779631;0.12464539;0.10330991;0.05190989;0.031141028;0.052998643;0.10399082;0.14035895;0.14914438;0.124092475;0.08527148;0.058883674;0.043911345;0.032891065;0.025116846;0.015209821;0.002426892;-0.001213446;-0.0006818676;0.01319205;0.02581634;0.031449404;0.023589833;0.022398653;0.03168875;0.05174401;0.05332483;0.038101092;0.013882267;0.0018146026;-0.0006735181;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;-0.000024491572;0.00024491572;-0.00079040974;0.010620434;0.050942466;0.11908469;0.15505724;0.16748895;0.1464596;0.12079354;0.10338783;0.10318002;0.09815739;0.09458571;0.101985864;0.11260259;0.12611674;0.14221066;0.16037525;0.1512243;0.13485283;0.102880165;0.059937548;0.025705017;0.0061117597;-0.00088837603;0.0024669692;0.011283933;0.0288622;0.05737325;0.090949126;0.12300541;0.14466184;0.1451703;0.12375194;0.10235982;0.07571251;0.05121299;0.028256591;0.009893004;-0.0031282424;-0.00071248243;0.00039186512;-0.000026718073;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;-0.0007347471;0.0069912295;0.017272122;0.034362417;0.05197779;0.06922023;0.08199853;0.07999318;0.07593017;0.0679077;0.05785948;0.049755;0.041190367;0.022579003;0.014343156;0.0060071144;-0.00062342186;0;0;-0.0004786989;0.004105678;0.015135789;0.03631432;0.06760693;0.10280892;0.1356037;0.15773332;0.15781699;0.13221496;0.10085797;0.066031136;0.03913141;0.019663393;0.0071073794;-0.0020127622;-0.00040077133;0.0002805398;-0.000020038555;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;0;0.0000333976;-0.00068650616;0.0018257354;0.015444533;0.03866699;0.06304352;0.08146787;0.07574352;0.06928369;0.060955063;0.052578203;0.044934608;0.036915477;0.02008086;0.013060687;0.0056597795;-0.0005833447;0;0;-0.0004786989;0.004114584;0.015100165;0.03570426;0.065351136;0.09880042;0.12935318;0.14899255;0.1467732;0.12096752;0.09059098;0.058926724;0.03508227;0.017744463;0.0061322753;-0.0020929165;-0.00053436175;0.0002137446;-0.0000133590365;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;-0.0039112293;0.037475813;0.09488999;0.1275046;0.11312507;0.064327486;0.0064420262;-0.006264833;0.013615087;0.06052201;0.10920736;0.12593678;0.10024845;0.048028525;0.007275109;-0.001152217;0.000011132533;0;0;-0.004571018;0.043370117;0.11437785;0.16539823;0.15987428;0.105441585;0.03210845;0.023976134;0.0657363;0.13376796;0.19381185;0.2421955;0.27399817;0.28749654;0.2546522;0.18333703;0.088603824;0.022398656;-0.00263841;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;0;-0.0007403134;0.005755519;0.029445546;0.06982881;0.090819195;0.10358821;0.107668266;0.1143682;0.12655833;0.14143881;0.14158353;0.12640767;0.11460497;0.108511016;0.1140899;0.12454334;0.1365739;0.12936893;0.12718473;0.12652345;0.12005323;0.098289125;0.06632763;0.03073915;0.030828208;0.057428278;0.0890892;0.093047924;0.07129082;0.03781212;0.033020202;0.052034564;0.08789961;0.1268579;0.15516986;0.16744824;0.16181502;0.13186404;0.088739;0.04336567;0.01109691;-0.0013025063;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;-0.0012490702;0.0112783685;0.036125068;0.06527004;0.074882984;0.061228927;0.02986079;0.013772055;0.018546801;0.04540403;0.07430965;0.10088301;0.12563618;0.12551929;0.098923676;0.058178604;0.02735263;0.022532243;0.043261014;0.05806729;0.066850856;0.07310733;0.080955766;0.07739336;0.05812295;0.029815149;0.020149885;0.034043282;0.06268284;0.07874931;0.077190906;0.061239902;0.050276898;0.04726364;0.053148456;0.06579661;0.06714539;0.054694925;0.03162037;0.010116768;-0.0011126172;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000013359039;0.00017812052;-0.00038073244;0.0003718258;0.014182843;0.02626164;0.031035269;0.024024;0.010774064;-0.0010976675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;-0.0013804339;0.011822748;0.045504224;0.09208088;0.12691087;0.13926612;0.11920345;0.083052404;0.06190096;0.060940966;0.06940577;0.08340864;0.09034049;0.08482432;0.07645489;0.057898074;0.031243451;0.010336554;0.00010019268;-0.0010264193;0.0002905591;0.005147683;0.019257054;0.04546001;0.06575907;0.07441064;0.07462423;0.07796638;0.08564814;0.08882043;0.07064945;0.041039135;0.015273997;0.00223923;-0.0003253881;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;-0.0013470362;0.011511038;0.04473608;0.089687385;0.12222035;0.1322452;0.11174093;0.07677514;0.060801808;0.064498186;0.075658545;0.08935341;0.09459869;0.08693728;0.07850996;0.059575744;0.032267645;0.0108152535;0.00018368675;-0.0010019279;0.000041190404;0.0035134275;0.014915367;0.038073257;0.05226723;0.05039697;0.032364495;0.011450922;-0.001226805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00088503637;0.007915231;0.027052054;0.040679384;0.042390455;0.03194591;0.018596893;0.025905402;0.037884004;0.0382024;0.026693586;0.011072418;-0.001146651;0;0;-0.0009351328;0.008627713;0.02583026;0.03910302;0.03735521;0.022542264;0.0035501642;-0.003988229;-0.0047480245;-0.0023903414;0.017582908;0.035612788;0.044082787;0.03476783;0.015470512;-0.0015776657;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001979319;0.0016786724;0.0064867674;0.015185274;0.026225226;0.03509617;0.03588715;0.028586913;0.016657019;0.0062183607;0.00093267916;-0.00013420383;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00052481936;0.0030959032;0.03201928;0.056188535;0.06422411;0.046153355;0.018736579;0.013926264;0.033159036;0.040926363;0.03242747;0.01455817;-0.0014822171;0;0;-0.0017493978;0.016571566;0.044053018;0.063884825;0.060115665;0.037691567;0.007872291;-0.0015585547;-0.0012722893;0.00011132532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0;0;0;0.00007951808;-0.0008800002;-0.0018607231;0.010337349;0.026765788;0.055996638;0.081426516;0.08521158;0.06318375;0.03411326;0.009673374;0.025481572;0.047989164;0.05512592;0.040923987;0.016857835;-0.001745422;0;0;-0.0018225545;0.01670198;0.050563958;0.08645206;0.10328764;0.10959023;0.10717606;0.11525034;0.116185464;0.098869614;0.06290835;0.031209257;0.009656675;0.0004548433;-0.0007522411;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;-0.0013470362;0.013575327;0.025611185;0.034375668;0.029914703;0.018368678;0.0014520007;0.01926882;0.045395285;0.072361454;0.07530362;0.05518555;0.021628918;0.0050414465;-0.0019879523;-0.0022265064;0.005327712;0.03284097;0.054231334;0.05889109;0.041238077;0.015903618;-0.0016698797;0;0;-0.0012563859;0.011135713;0.03789832;0.07348744;0.10540918;0.124857165;0.12989731;0.12965636;0.11887238;0.09463209;0.061403863;0.029468609;0.009058966;0.00048400054;-0.0007493255;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;-0.0019593255;0.016986653;0.06315327;0.12182171;0.1492157;0.12977351;0.0709349;0.043036778;0.04573085;0.07048748;0.08953737;0.11090387;0.15123545;0.17663509;0.16693866;0.12176762;0.08102998;0.07924772;0.10047905;0.089705944;0.06013794;0.022863042;-0.0024109886;0;0;-0.002277398;0.021244053;0.05958131;0.09892686;0.12043197;0.12214274;0.110819586;0.12140116;0.14727658;0.1752958;0.18004553;0.14771916;0.090926215;0.03638248;0.0060154325;-0.0008272156;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;-0.0016444339;0.01653181;0.032031473;0.03918651;0.030352052;0.014257592;-0.0053022658;0.020460004;0.082764015;0.1710646;0.24781014;0.28112292;0.24826075;0.17526211;0.11716088;0.09498064;0.10524803;0.12556966;0.13282701;0.12464618;0.13282067;0.15599221;0.18189283;0.17319039;0.12991664;0.0661018;0.049259864;0.08582546;0.14718162;0.16395038;0.130187;0.062841564;0.019456487;0.0018702656;-0.00034033746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0;0;0;0;0;-0.0019481933;0.019132053;0.041564103;0.06277953;0.08226411;0.1079829;0.15878436;0.19089004;0.18685107;0.13603845;0.07451586;0.022296868;0.010766748;-0.0047456394;-0.001625349;0.00020038591;-0.000003180755;0;0;-0.0026678317;0.025596872;0.064187;0.0883088;0.07866089;0.04510823;0.0017952545;-0.012109546;-0.0114482185;0.0066159028;0.051187385;0.08490703;0.08883443;0.05966614;0.021296008;-0.0022742178;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0;0;0;0;0;0.00012722892;-0.00224241;0.0055397595;0.031054461;0.06701253;0.08860435;0.0892935;0.06266237;0.0402054;0.051471528;0.104867406;0.1785022;0.23982655;0.27102625;0.28794137;0.31582674;0.35528046;0.3394468;0.25466463;0.13344407;0.06098719;0.059171;0.10987491;0.12958187;0.13198572;0.10715619;0.08181855;0.051654156;0.023577908;0.00051607244;-0.0010758797;0.00044609647;0.00027990367;-0.00002624097;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;-0.002519133;0.02519133;0.048776392;0.07546266;0.11430724;0.1767528;0.19703944;0.20300172;0.16010171;0.10484195;0.070031576;0.07285447;0.100558564;0.12556224;0.15290056;0.14254093;0.10762508;0.075621694;0.06620675;0.038251378;0.024394026;0.010864289;-0.0027248196;-0.0009966264;0.0005672292;-0.005064772;0.046926275;0.15793565;0.30077237;0.41788253;0.47907192;0.47870246;0.4621966;0.41102648;0.3189057;0.2068313;0.10615597;0.043664973;0.013807749;0.0030814398;-0.00038986586;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;-0.0055106035;0.0502602;0.15471675;0.27367738;0.31585377;0.2615191;0.13048917;0.08693394;0.14538927;0.2763863;0.3662868;0.39011306;0.3254543;0.23007976;0.16182832;0.12608917;0.1073017;0.12190122;0.13459231;0.12132551;0.10240974;0.06304193;0.017907472;-0.0013200003;-0.0040713255;-0.007974072;0.058251765;0.18493679;0.33902374;0.44906273;0.48297173;0.45113677;0.42965323;0.39681387;0.3389472;0.28584045;0.21603745;0.1474713;0.08021535;0.025846787;-0.008661112;-0.0021310856;0.0009383134;-0.000060433737;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;-0.005498358;0.04768509;0.17709857;0.34116203;0.41754788;0.36298734;0.20119381;0.09270504;0.06438165;0.109371565;0.14746523;0.20172518;0.29329953;0.34308383;0.3411572;0.29867175;0.25185868;0.2554545;0.31639767;0.3258136;0.30641624;0.24040033;0.14142768;0.06158516;0.014939859;-0.004023297;0.023006491;0.08811621;0.19159088;0.3206996;0.4518321;0.5595578;0.62429905;0.60278124;0.49035227;0.3548138;0.22037403;0.12415015;0.05973462;0.019551272;-0.0065681944;-0.001694372;0.00062342186;-0.000037850605;0;0;0;0;0;0;0;0;0;0
