;meta[fps=30]
;meta[frames=38]
lips_in;0;0;-0.0009224098;0.008218989;0.027735908;0.050328586;0.06330436;0.05990893;0.040379286;0.021347428;0.008206267;0.0016794223;-0.00021469888;0;0;0;-0.00096375926;0.009146171;0.024005715;0.035759285;0.035234462;0.024058195;0.0070278086;0.0063169166;0.020990388;0.040470663;0.060153842;0.07090023;0.06966725;0.062274113;0.05385874;0.04143374;0.029884716;0.017984811;0.0076533663;0.0017004147;-0.00020992776;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0017255425;0.015719136;0.04874777;0.08459294;0.10067468;0.08701537;0.054314673;0.045606807;0.057750806;0.079519674;0.08934175;0.07404756;0.04413158;0.019666411;0.003501976;0.0015808197;0.015374822;0.044743236;0.08107504;0.112079956;0.12655303;0.1272353;0.10778597;0.07768757;0.041748267;0.014039713;0.0055231676;0.022331221;0.05227042;0.088044815;0.11560944;0.12641945;0.12039182;0.09520159;0.06229606;0.030954799;0.0084448205;-0.0009733013;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;-0.00085879536;0.00739709;0.028615057;0.04992463;0.05685702;0.04601139;0.020306693;0.008165236;0.008552648;0.01196111;0.010338942;0.0037930133;0.02304911;0.07307775;0.13102926;0.17224254;0.17185768;0.123783566;0.07122021;0.026527869;0.001592907;-0.0018448196;0.00012404822;0.00005248194;-0.00060354226;-0.00062628445;0.0031611617;0.014462272;0.03509292;0.0611852;0.07049199;0.05944805;0.03438792;0.0107622985;-0.0011895909;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.001640193;0.0149175925;0.046422657;0.08206903;0.10261783;0.098402865;0.071170375;0.059426386;0.049334742;0.052849375;0.062846854;0.08425434;0.088216126;0.079625435;0.043514285;0.03276304;0.043455835;0.08412574;0.108904;0.109115504;0.0840701;0.071331695;0.07661409;0.09318867;0.105559155;0.10512467;0.09623692;0.08742663;0.087108724;0.08374829;0.08457671;0.0879901;0.08773882;0.07355471;0.049985703;0.02471422;0.0067685796;-0.0007792773;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.0011485062;0.010349544;0.033356775;0.06051459;0.07648606;0.0713729;0.053310353;0.055688635;0.076632634;0.10690385;0.12282059;0.107781835;0.07096655;0.035938594;0.008983953;0.013269978;0.03284375;0.058134083;0.072083145;0.06706236;0.05667572;0.048882943;0.03693774;0.024381517;0.011781558;0.0009257495;0.0075344974;0.020070843;0.04040934;0.06431232;0.08670669;0.10189941;0.10639615;0.090973146;0.062741995;0.031004103;0.008516387;-0.0009796628;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;-0.0000667952;0.00035624098;0.0037516635;0.013904532;0.03205056;0.05521736;0.0843356;0.10610417;0.10308725;0.07685901;0.040155046;0.00967417;-0.0011511039;0;-0.0009240001;0.008160146;0.028053978;0.0569429;0.06996797;0.061451577;0.034366127;0.011165928;-0.0012245786;-0.0007924773;0.006605726;0.027542518;0.059824165;0.09126084;0.10761071;0.09995535;0.074316174;0.043488283;0.018197237;0.004070848;-0.0005020771;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;-0.0039631813;0.0370602;0.10406691;0.15965165;0.16185589;0.11081472;0.046823803;0.05250288;0.10574329;0.16745742;0.19823791;0.17613578;0.12051931;0.06300735;0.019028282;0.015151377;0.033957005;0.07089196;0.092500195;0.08611014;0.052523285;0.02207581;-0.0021040482;-0.002527085;0.0002115181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010019278;-0.0012728195;-0.00027831292;0.012746749;0.02443591;0.029000247;0.022476584;0.009562845;-0.0009833737;0.00006122892;-0.00071433745;-0.00065719057;0.004171731;0.017825782;0.041451987;0.06852074;0.089065835;0.098051265;0.09545664;0.07752399;0.052003764;0.025782945;0.007058025;-0.0008126749;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;-0.00118747;0.010709496;0.034605473;0.06053129;0.07287171;0.064670734;0.03854046;0.025584415;0.019055184;0.031848315;0.0699457;0.12486433;0.14754649;0.13183701;0.07491638;0.025526896;0.01891417;0.06282645;0.11117502;0.13985245;0.13734761;0.100298546;0.05407627;0.020801136;0.003913085;-0.002894458;0.00020038556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.0007220242;0.006348724;0.022707185;0.039797213;0.046864778;0.039425068;0.021558944;0.0074619763;0.0016189878;0.000022265125;-0.000019084344;0;0;0;-0.0014170123;0.01336858;0.036212537;0.05260121;0.053221453;0.048331093;0.03341191;0.03571634;0.049929403;0.060533937;0.0670153;0.072110735;0.064149946;0.051657572;0.03827309;0.01906844;0.0047259983;-0.0013933952;-0.001894598;-0.0006446531;0.00006822652;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013804339;0.013025062;0.03525673;0.05154362;0.04998507;0.033007957;0.009306797;0.0006679518;-0.00014472292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;-0.0012334846;0.011288388;0.034448504;0.058401268;0.06680633;0.05452714;0.02784469;0.009429253;0.0008727898;-0.00055662653;0.0000333976;0;0;0;-0.00072361453;0.0061117597;0.02421604;0.055579163;0.07258411;0.067226574;0.04052242;0.013876703;-0.0015001087;0.00006122892;-0.0006735181;-0.0009837446;0.0025940656;0.01456432;0.037900705;0.06903561;0.08137325;0.06977649;0.040902972;0.012972372;-0.0014286753;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;-0.0012423906;0.011377448;0.03462663;0.058623917;0.066984445;0.054616205;0.027835783;0.009429253;0.0008727898;-0.00055662653;0.0000333976;0;0;0;-0.0010269762;0.009245568;0.03020256;0.05194718;0.057722174;0.045225907;0.020792786;0.0047647236;-0.00057889166;0.000048983144;-0.0005531013;-0.0007184195;0.002941029;0.01486026;0.03806398;0.06904378;0.0813712;0.06977649;0.040902972;0.012972372;-0.0014286753;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.00037293983;0.0033174944;0.010787423;0.02411863;0.0449899;0.07772288;0.10663296;0.12747306;0.12302562;0.099419065;0.07552087;0.077422306;0.07716514;0.07012938;0.044919763;0.018485567;0.018184993;0.063154854;0.113337524;0.15643989;0.17743029;0.16568826;0.12978862;0.113332205;0.102513194;0.11634245;0.15446898;0.21055752;0.27465943;0.34491986;0.35545984;0.31433216;0.24408744;0.16320133;0.095178366;0.04876049;0.013481496;-0.0015474219;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.0004657109;0.0040745065;0.014199544;0.03123232;0.055163555;0.09035683;0.1154388;0.1261483;0.10660698;0.076061174;0.05719246;0.07093984;0.079033546;0.07354243;0.04439097;0.016281327;0.0136290025;0.04914456;0.08931909;0.117876805;0.12401084;0.09835684;0.060846712;0.046689417;0.049622018;0.07074347;0.101317756;0.123008974;0.1289028;0.13987218;0.14123972;0.14181146;0.13834667;0.11640924;0.076346904;0.03829591;0.0105647715;-0.0012134459;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0004657109;0.0040782173;0.014190266;0.030954005;0.053884234;0.08677586;0.11287831;0.12474838;0.107239686;0.07247278;0.043084756;0.050047778;0.0608968;0.06320031;0.043199785;0.017778654;0.009754881;0.04107904;0.075230874;0.099240944;0.09622961;0.068523526;0.03459991;0.029542081;0.040160846;0.065734744;0.09162917;0.11134107;0.11663714;0.12642059;0.12729716;0.12739943;0.12389602;0.10401108;0.0680977;0.034132343;0.009395856;-0.0010798556;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;-0.004920579;0.04603302;0.1290483;0.19736865;0.19952837;0.13989845;0.06420242;0.07330772;0.1378291;0.21067205;0.24519682;0.21807016;0.14912508;0.07790824;0.02409358;0.013130821;0.029181147;0.04230362;0.04898314;0.078428686;0.09300117;0.10679439;0.11015641;0.09810972;0.08621414;0.09481641;0.08621161;0.07623017;0.07200649;0.06562341;0.05514802;0.040907923;0.022913616;0.007340474;-0.0008082219;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0024268918;0.022576774;0.06463548;0.1023859;0.11059335;0.0887363;0.058854356;0.07052737;0.10336;0.13381302;0.1440828;0.13227007;0.10118024;0.06718205;0.032345574;0.009935785;0.008880978;0.030870512;0.05497523;0.07525036;0.08200224;0.070777856;0.048526704;0.026479045;0.009974192;0.009026416;0.026074141;0.05797155;0.10303779;0.15234981;0.16352321;0.13270408;0.075085916;0.023289738;-0.0025821119;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.0012060242;0.01085422;0.03510087;0.06422728;0.08367212;0.08562141;0.07080902;0.06489339;0.055812947;0.052203223;0.05320608;0.063239455;0.06408498;0.0573882;0.031983767;0.011989737;0.010294808;0.033247307;0.060118455;0.07943525;0.087008156;0.078179136;0.05827231;0.03571465;0.015548065;0.0027011232;0.005366252;0.019366711;0.040951952;0.06282052;0.08529618;0.104009956;0.11549483;0.10457975;0.075596385;0.037071332;0.010152869;-0.0011689159;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012468437;0.0117670875;0.03182791;0.046422657;0.044919766;0.029556872;0.008215809;0.000523229;-0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;-0.0000333976;0.00006679517;0.0026161452;0.012290316;0.03161639;0.059368677;0.08690053;0.10139509;0.09059098;0.061963674;0.02928969;0.0072127674;-0.00085720496;0;0.00004453013;-0.0008868918;0.0023266992;0.01970458;0.03412121;0.03835157;0.028432487;0.011544435;-0.0011986026;-0.0006822652;0.0059566996;0.021326909;0.043008946;0.06494115;0.08385039;0.09711782;0.09315544;0.07172707;0.03963261;0.012170562;-0.0013540341;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;-0.000011132533;-0.0000667952;0.0014138315;0.008772436;0.024870075;0.050708685;0.06361129;0.05737707;0.034922753;0.011945208;-0.0012913736;0;0;0;0.000022265065;-0.0005046748;0.0014249643;0.014583617;0.025604825;0.029167235;0.021842029;0.009217738;-0.00094997615;-0.00033588443;0.002888256;0.010774543;0.023382453;0.0393947;0.05838966;0.077879705;0.08105136;0.065495715;0.037255183;0.011675484;-0.0012910559;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;-0.00074810616;0.0064435094;0.024927966;0.043497033;0.04969006;0.038979452;0.017136307;0.004679002;0.003798418;0.0060082255;0.0056942883;0.0008527509;0.020253416;0.06345543;0.11377893;0.14919819;0.15089035;0.13416037;0.11747938;0.0930457;0.059084795;0.044485595;0.06118996;0.099301256;0.13063581;0.1385889;0.12330374;0.09944228;0.073882915;0.036972072;0.009370069;-0.0024287468;-0.0034614753;-0.0011531448;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;-0.0002624097;0.002078285;0.010359935;0.02094029;0.025821116;0.022199858;0.012123328;0.0029179957;-0.00034638078;0;-0.00009065061;0.0005295904;0.004957157;0.016054701;0.023736147;0.024070123;0.01617875;0.0058732056;-0.00062501215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;-0.0013995185;0.012741978;0.03990536;0.066117704;0.07282266;0.055471815;0.023871327;0.004233541;-0.0017939283;-0.0012182171;0.00011132532;-0.0017430364;0.01587817;0.04893543;0.0877657;0.115094475;0.117257364;0.108643964;0.09328107;0.0703417;0.040818222;0.016396629;-0.0017175907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;-0.0018607232;0.016937353;0.052609164;0.091954716;0.113470726;0.11979558;0.10555708;0.08607832;0.05874796;0.029000245;0.0050557596;-0.0012945544;0.00005248194;0;-0.002131085;0.02018169;0.05367471;0.078245796;0.075621694;0.04985784;0.013931568;0.0012563858;-0.00023855426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;-0.0012192774;0.010809159;0.03675061;0.07131712;0.102221034;0.12345077;0.121025994;0.0993923;0.06358399;0.029694704;0.01895234;0.043751113;0.06569467;0.065920494;0.04323001;0.019951088;0.027696146;0.08011447;0.13824219;0.17932919;0.18501474;0.16771692;0.13094509;0.08883495;0.045868684;0.014064099;-0.0028361445;-0.0008375905;-0.00090650615;0.008190362;0.034892533;0.07215471;0.103612065;0.104645796;0.075271815;0.036816873;0.010082893;-0.001160964;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;-0.0024146992;0.02238699;0.06455013;0.10771786;0.13050483;0.13163531;0.12886594;0.14629868;0.14422593;0.11405279;0.07981072;0.08666915;0.10703294;0.114645205;0.0790529;0.03765181;0.035588317;0.08721543;0.12809965;0.14034145;0.12918508;0.09530376;0.06312145;0.051551346;0.054093998;0.0723844;0.10430638;0.12593551;0.13212913;0.12987211;0.10142826;0.0630399;0.028477926;0.0073081665;-0.0006838556;0.000079518075;-0.000007951808;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;-0.003183374;0.028944584;0.09039616;0.15793088;0.18962148;0.16688196;0.09951158;0.043287;0.008460724;0.008699277;0.044895913;0.101173505;0.13028772;0.116496645;0.06700194;0.024396148;0.021453978;0.08599085;0.1564876;0.196028;0.18775809;0.13090664;0.062143385;0.023378318;0.0030601213;-0.005700386;0.0052089645;0.023908438;0.06020844;0.108171105;0.12677304;0.10838687;0.06345067;0.02011808;-0.0022159046;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;-0.0029739765;0.027990367;0.07656002;0.113631345;0.10991149;0.071965985;0.014452145;0.00809759;0.01983711;0.032446023;0.04653292;0.093679726;0.12081289;0.12846147;0.08824917;0.044553984;0.03952844;0.07713254;0.08842411;0.07021447;0.03346121;0.005502651;-0.00074746995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;-0.002321928;0.021141207;0.06549374;0.115619294;0.14469907;0.13943496;0.09731424;0.05659302;0.023781206;0.0059665064;0.00947458;0.040474705;0.06293857;0.06629821;0.043603744;0.042208202;0.075005434;0.12991267;0.14245665;0.10955207;0.055555306;0.022511568;0.0119118085;0.009621689;0.0039759045;-0.0017334943;0.00011132532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;-0.0051395185;0.04568579;0.15403977;0.2953434;0.4141646;0.48455667;0.46391824;0.38750222;0.26126593;0.15439099;0.08081423;0.05302664;0.034677036;0.012921687;-0.009450724;0.0041826516;0.042128686;0.12178194;0.22078195;0.30442703;0.33174148;0.314502;0.24864513;0.16837956;0.08583978;0.027187236;-0.0038963861;-0.0019084339;0.00016698797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;-0.0065178317;0.0589441;0.18659978;0.34294295;0.45941442;0.5077426;0.46401453;0.4174262;0.33607125;0.24559161;0.15039654;0.079504564;0.027839283;0.010631569;-0.0018646993;0.0051050615;0.030272534;0.10187062;0.18177436;0.22441591;0.2105559;0.14551677;0.072178565;0.09634455;0.16760743;0.27330863;0.384554;0.46621865;0.48991358;0.48110983;0.37579885;0.2339688;0.105974875;0.027406022;-0.0025843382;0.0001590361;-0.000206747;0.000015903615;0;0;0;0;0;0;0;0;0;0
normal0;0;0;-0.002762723;0.024324581;0.083794564;0.17386231;0.280016;0.41081044;0.49618253;0.5168566;0.42357892;0.28015572;0.15507838;0.14881468;0.16216204;0.16058953;0.103312686;0.043639526;0.02680992;0.11491;0.21174352;0.2785415;0.29216218;0.2275239;0.1349003;0.11586586;0.13753895;0.20465337;0.2958066;0.36079398;0.3778901;0.42595887;0.46861586;0.52289224;0.5567203;0.492935;0.33251756;0.16547394;0.045509793;-0.0052322894;0;0;0;0;0;0;0;0;0;0
normal1;0;0;-0.002762723;0.024324581;0.083794564;0.17386231;0.280016;0.41081044;0.49618253;0.5168566;0.42358446;0.28013903;0.15466647;0.14700562;0.1592954;0.15752812;0.101147406;0.042787887;0.026898982;0.11491;0.21174352;0.2785415;0.29216218;0.2275239;0.1349003;0.11586586;0.13753895;0.20465337;0.2958066;0.36079398;0.3778901;0.42595887;0.46861586;0.52289224;0.5567203;0.492935;0.33251756;0.16547394;0.045509793;-0.0052322894;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0.00014472292;-0.001375981;-0.0044574654;0.0011088022;0.031558506;0.10614388;0.18281382;0.23987898;0.23283617;0.19040546;0.14582095;0.1672392;0.17554611;0.16460003;0.10412814;0.045582153;0.027369333;0.096513495;0.16957629;0.20710963;0.18659793;0.11715692;0.046745505;0.060556997;0.12308366;0.21523795;0.3060995;0.37004346;0.38868332;0.38085192;0.2976251;0.18547755;0.0840468;0.021679493;-0.0021040489;0.00011132525;-0.00014472292;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0.00014472292;-0.001375981;-0.0044574654;0.0011088022;0.031558506;0.10614388;0.18281382;0.23987898;0.23283617;0.19040546;0.14582095;0.1672392;0.17554611;0.16460003;0.10412814;0.045582153;0.027369333;0.096513495;0.16957629;0.20710963;0.18659793;0.11715692;0.046745505;0.060556997;0.12308366;0.21523795;0.3060995;0.37004346;0.38868332;0.38085192;0.2976251;0.18547755;0.0840468;0.021679493;-0.0021040489;0.00011132525;-0.00014472292;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0.0001335904;-0.0012646556;-0.004230362;0.0013670766;0.031332888;0.106833726;0.18404675;0.24162123;0.23117073;0.16405419;0.07787799;0.024260005;-0.006304725;-0.0036626027;0.0005343615;-0.0030948438;0.0031913249;0.053918563;0.09748387;0.112587005;0.08570566;0.031683188;-0.010345834;0.044382535;0.11984631;0.21527629;0.30367398;0.3656356;0.38301426;0.37642223;0.29459128;0.18368137;0.083208516;0.021434415;-0.0020762172;0.00011132525;-0.00014472292;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0.0001335904;-0.0012646556;-0.004234815;0.0013871152;0.031617876;0.107896134;0.18596897;0.24438952;0.23408116;0.16624136;0.07896824;0.024546856;-0.0064976886;-0.00378135;0.0005454941;-0.0031022653;0.0032210131;0.0545123;0.098560005;0.113848686;0.08667047;0.03211364;-0.010371808;0.04505611;0.121405765;0.21792015;0.30735266;0.37012273;0.38771537;0.3809901;0.29808518;0.18577842;0.084122024;0.021670746;-0.0021040489;0.00011132525;-0.00014472292;0.000011132533;0;0;0;0;0;0;0;0;0;0
