;meta[fps=30]
;meta[frames=70]
corner_left_in;0;0;-0.0019815906;0.016275762;0.071459725;0.15368184;0.22199981;0.24229537;0.20898545;0.14327636;0.1006019;0.0721541;0.05544933;0.03725613;0.03808811;0.050103825;0.10217809;0.15136534;0.19478741;0.22538109;0.2595921;0.24482666;0.2170584;0.17023127;0.12145222;0.078120686;0.05117254;0.011258699;-0.0016958555;-0.0006679519;-0.0008349399;-0.0006679519;-0.00033397594;0.0000333976;0;0;0;0;0;0;0;-0.0002671808;0.0019370605;0.010382942;0.044455912;0.069875196;0.07507037;0.053243194;0.022346703;-0.0023081452;0;0;0;-0.0022432052;0.02057292;0.062272605;0.10509111;0.114999056;0.0891855;0.040004753;0.009969183;-0.0011828316;-0.0009551711;0.009687529;0.0177742;0.020849004;0.015374026;0.0066015916;-0.002279942;0.0003362027;0.00027386026;-0.00002449157;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.0006011568;0.0060115675;0.01182646;0.015919521;0.02547513;0.043487843;0.06788155;0.09292418;0.10119909;0.096884936;0.0942866;0.09478024;0.09594757;0.08119697;0.073882155;0.06912412;0.0637471;0.049167942;0.029278561;0.0038796882;-0.00051209657;0.00011132534;0.00020595184;-0.0012245786;0.0042637605;0.021450533;0.053265456;0.0797683;0.0827444;0.059262175;0.027802758;0.005787061;0.011711422;0.036123212;0.061420035;0.068880685;0.05485852;0.027758969;0.007098845;-0.0008312291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012735616;0.011348502;0.038177904;0.07029303;0.09276739;0.08824758;0.059209485;0.02891564;0.0081646005;-0.0009329063;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;-0.00019667472;0.0008943133;0.0133230435;0.038188852;0.07145415;0.098543316;0.10917247;0.106619224;0.10525586;0.10679938;0.108141415;0.091253355;0.07849028;0.06873522;0.060555782;0.04610056;0.026654994;0.0160661;0.025972195;0.034900486;0.030030005;0.01547422;0.005503182;0.021428268;0.053688493;0.08193915;0.08635134;0.06338121;0.031078316;0.006163712;-0.0021522895;0.010798556;0.024936872;0.033286266;0.029167233;0.016698798;0.0017144103;-0.00028202418;0;0;0;0;0;0;0;-0.0009573978;0.008360531;0.030436339;0.056664586;0.06640555;0.05499471;0.02809851;0.006534796;0.00512987;0.024676368;0.05085118;0.06980098;0.06783052;0.045988493;0.020648621;0.0045264885;-0.00055885315;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0.00004453013;-0.00044530127;-0.0008460724;-0.0019537595;0.0021708433;0.0063455426;0.009034049;0.007458796;0.0038718942;0.0003439954;0.006608272;0.021525864;0.04804801;0.06269842;0.058254313;0.036363304;0.012664368;-0.001362622;0;0;0;0;0;0;0;0;0;0;0;0;-0.00096333516;0.00855164;0.030083815;0.044860397;0.053367503;0.06223828;0.07470078;0.08018578;0.07169352;0.040555816;0.011622363;-0.0013136388;0;0;0;-0.0012941569;0.011694725;0.03756951;0.06511139;0.072695434;0.05742995;0.026815489;0.0065737604;-0.0007820605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0.00004453013;-0.00044530127;-0.0008460724;-0.0019537595;0.0021708433;0.0063455426;0.009034049;0.007458796;0.0038718942;0.0003439954;0.006608272;0.021525864;0.04804801;0.06269842;0.058254313;0.036363304;0.012664368;-0.001362622;0;0;0;0;0;0;0;0;0;0;0;0;-0.001028646;0.009139438;0.03204314;0.047743723;0.05677407;0.06612353;0.07924063;0.08501878;0.07597952;0.042949304;0.01231258;-0.0013915665;0;0;0;-0.0013776509;0.012457303;0.039912913;0.06914693;0.07717627;0.06096453;0.028457534;0.007002362;-0.0008321567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;-0.0010305544;0.009376613;0.029501528;0.04825237;0.052598827;0.04043018;0.018204074;0.004634155;0.00038836634;-0.00007872291;0;0;0;0;0;0;0;-0.00096853025;0.008956917;0.026457258;0.040753018;0.041524347;0.029183138;0.010259424;0.0012436629;-0.00019720486;-0.00090332545;0.008168098;0.0260778;0.046289068;0.051632684;0.051074468;0.037443478;0.026291858;0.015533699;0.0077291587;-0.0013454461;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0012929641;0.010930556;0.043975092;0.09001416;0.12229722;0.1342822;0.11893838;0.111018375;0.11581808;0.11052506;0.09042892;0.06469878;0.05350295;0.058650948;0.07213594;0.07079908;0.074865;0.08577616;0.11110902;0.10970314;0.10728454;0.109568916;0.116388395;0.12899613;0.12110605;0.07922753;0.056697983;0.04507085;0.03492355;0.02928492;0.01464246;-0.0034585597;0.01820646;0.057253025;0.08383751;0.089496024;0.08320773;0.06051135;0.051903043;0.057908252;0.06424107;0.064788155;0.0749283;0.0762941;0.06885631;0.054609843;0.035286944;0.009399038;-0.0010782653;0;0;-0.0002003856;0.0017653016;0.0052935192;0.020778075;0.031966273;0.03426832;0.024179857;0.010758797;-0.001099735;-0.001666063;0.014885786;0.049073473;0.09562401;0.13248348;0.13179645;0.093173556;0.04792078;0.012870478;-0.0014866701;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;-0.0006941929;0.006021109;0.022060066;0.045319583;0.06487817;0.07039497;0.056055475;0.033710893;0.01799033;0.039848894;0.09403077;0.13982779;0.13905168;0.09441659;0.03455855;0.0014624952;-0.0029249932;0.00020992776;0;-0.0012627471;0.012722894;0.024300724;0.029660244;0.0228694;0.010719038;-0.0052227476;0.028712388;0.07472473;0.10195808;0.09212964;0.05386555;0.0073951813;-0.0034447233;0.00020038559;0;0;0;0;-0.0003292049;0.0033111332;0.0063932543;0.007939086;0.005210025;0.001001928;-0.0029771572;-0.0020324823;-0.0010973497;-0.0000047710823;0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.0010186266;0.008449592;0.036030438;0.076188825;0.108276114;0.11579503;0.09756552;0.065475985;0.04613878;0.033846237;0.025260828;0.01504005;0.0066127237;0.0069170133;0.032904055;0.06499543;0.09624816;0.12058017;0.13810648;0.13032854;0.11535529;0.09178772;0.067118034;0.044730514;0.028521547;0.020422628;0.02602415;0.03406555;0.027803497;0.014360967;-0.0009833737;0.0026291334;0.006939278;0.009648194;0.007009783;0.022398654;0.055412546;0.09355855;0.10774065;0.09545033;0.07161002;0.063013844;0.07392594;0.07594502;0.060108252;0.033531185;0.012563062;-0.0013359038;0;0;0;0;0;-0.0010241929;0.00892829;0.032696243;0.061117597;0.07180483;0.05961471;0.030592198;0.007926363;-0.0009240001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.0013275546;0.01083752;0.048423737;0.10526032;0.15410209;0.17044741;0.15737504;0.11901233;0.09374983;0.07042384;0.052066848;0.030625591;0.017498484;0.018127471;0.062269446;0.09412146;0.10365575;0.088583045;0.06895119;0.05421172;0.07375823;0.08803755;0.0894729;0.073164485;0.04671952;0.00964671;0.008278894;0.019103425;0.023879282;0.019103425;0.009551712;-0.0019237015;0.008510821;0.030286053;0.05599663;0.06532013;0.052872475;0.036086842;0.04306249;0.0691423;0.09800153;0.11394518;0.11536495;0.099679574;0.07351182;0.039130848;0.011054603;-0.0012579762;0;0;0;-0.0012635425;0.011427543;0.036587067;0.063371934;0.070719406;0.05585748;0.026066823;0.006417904;-0.0007625784;-0.0007213881;0.0060805897;0.024640746;0.05102039;0.073953405;0.07546743;0.054996938;0.027655438;0.0076747676;-0.0008794701;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;-0.0004928929;0.0036553673;0.021301543;0.049198836;0.08175546;0.10103293;0.10469098;0.09837559;0.09193336;0.083456874;0.06843538;0.046431564;0.03631432;0.032083955;0.029064814;0.022042414;0.009284531;-0.0009573978;0;0;0;-0.00094997615;0.008431038;0.02968675;0.045123864;0.045717597;0.03087422;0.009737253;-0.001068723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0.00010520241;-0.0013871134;0.00017923382;0.014747821;0.027770098;0.030892774;0.021913828;0.0067229355;-0.003962068;-0.0014472291;0.00006679516;0.00079412083;0.001410121;0.0016513257;0.00118747;0.0004824096;-0.00022636169;0.000014843395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018480002;0.018669253;0.035067476;0.04241494;0.032228675;0.01469494;-0.003740531;0.00018925306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;-0.00031226754;0.0019470797;0.016164439;0.04873359;0.080955766;0.10022286;0.09943745;0.08896007;0.0818575;0.083549656;0.07110719;0.061134666;0.055460792;0.05060775;0.041075334;0.026755184;0.0066312784;-0.0007755664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;-0.0009907953;0.009696435;0.02193109;0.029000247;0.02493548;0.014793465;0.012577258;0.045580763;0.08312662;0.09675479;0.08380321;0.06185736;0.056836862;0.078707;0.08665934;0.08485364;0.08715733;0.08447291;0.07218186;0.04902025;0.014463016;0.0015325786;0.0063455435;0.007931929;0.0063455435;0.0031727718;-0.00031727718;0;0;0;0;0;0;-0.00019296388;0.0010501688;0.012653977;0.022257641;0.027404578;0.022636147;0.012498121;0.0022376392;0.0015585546;-0.00015585546;0;0;0;-0.0019788076;0.018463304;0.05203623;0.083841875;0.08844796;0.06597416;0.027021438;0.0065514944;-0.0007876266;-0.0011622363;0.010938827;0.029621443;0.046930306;0.05333596;0.044418808;0.024420321;0.011562249;0.0033709307;-0.00038295912;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0.000090173504;-0.0012807976;0.00088002643;0.01639822;0.029753678;0.03497802;0.02726389;0.012321565;-0.0007273519;-0.00080201926;0.0050406517;0.01415581;0.01969647;0.018179266;0.01272353;0.012030292;0.023888825;0.031980585;0.029245796;0.018453602;0.008417148;0.0032758273;0.0023760002;0.019586496;0.035050772;0.043278508;0.035753317;0.018344821;-0.001249229;0.0019732413;0.0038486754;0.004667712;0.0023060245;0.013002797;0.036421824;0.058460586;0.061255958;0.042605795;0.017264172;0.0054947;0.015984088;0.024958022;0.026617885;0.017638702;0.0081108445;-0.00082539767;0;0;0;-0.000114506045;0.0006607953;0.0057920977;0.024251426;0.05705979;0.090245076;0.097788155;0.07656875;0.03935668;0.010129014;-0.001183229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0.00010520241;-0.001383217;0.00016754492;0.014397147;0.026982471;0.03158021;0.024223832;0.010072158;-0.001040335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;-0.00059614703;0.0049094455;0.021052172;0.049854256;0.06482472;0.073967315;0.062124535;0.042876948;0.02635961;0.031234823;0.05430728;0.07945011;0.07866888;0.054870024;0.032706268;0.031022191;0.054983575;0.060412537;0.06272291;0.062172964;0.06056914;0.06746388;0.06622001;0.0480109;0.029979905;0.012910025;-0.001332193;0;0;0;0;0;0;0;0;0;0;0;0;0.000048240978;-0.00094626547;0.0036737367;0.008071088;0.010631571;0.008794702;0.0046867975;-0.00046385563;0;0;-0.0009824459;0.008755735;0.029089304;0.058404043;0.07130387;0.062370013;0.034641653;0.0113997115;-0.0012468436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;-0.00059614703;0.0049094455;0.021052172;0.049854256;0.06482472;0.073967315;0.062124535;0.042876948;0.02635961;0.031234823;0.05430728;0.07945011;0.07860653;0.05540884;0.03472793;0.03494975;0.0601268;0.06522179;0.06582221;0.06349848;0.061002567;0.06772513;0.06659109;0.048307765;0.030128341;0.012895183;-0.001332193;0;0;0;0;0;0;0;0;0;0;-0.000022265065;-0.00021151811;0.0036737355;0.019908678;0.038203143;0.046014465;0.03818088;0.019975476;0.0035253032;-0.00046385563;0;0;-0.0010214098;0.009139808;0.029943725;0.05929464;0.07183266;0.06238392;0.034268714;0.011199327;-0.0012273616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0030837117;0.027647644;0.090693966;0.16811822;0.21286792;0.20718478;0.15939976;0.13456447;0.1288609;0.12287002;0.113563515;0.11209652;0.13006045;0.16882393;0.19986632;0.2020213;0.1948909;0.1832887;0.16899554;0.1371157;0.10642032;0.08920052;0.096813686;0.113330655;0.116687484;0.10518109;0.08653874;0.07036503;0.06564019;0.059447717;0.0593568;0.07692301;0.105747916;0.13262185;0.13613231;0.115670726;0.115898564;0.122658975;0.14569144;0.15969618;0.1545418;0.14830759;0.1536935;0.12769459;0.089553796;0.04573244;0.013670748;-0.0015362893;0;0;0;-0.0018452171;0.017094001;0.049186308;0.08467683;0.1118708;0.121636815;0.10057407;0.07203305;0.03733016;0.0082848305;0.010426729;0.044111542;0.08754846;0.124973804;0.1263765;0.09162297;0.046774447;0.013808792;-0.001556328;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.00096853025;0.009651905;0.019726845;0.024658559;0.019760244;0.009796628;-0.0015975185;0.004920579;0.010175134;0.01361323;0.02574194;0.054307923;0.09321733;0.13200122;0.14296314;0.12803972;0.10694616;0.09233257;0.08424357;0.07059881;0.05728207;0.05578957;0.068788655;0.07788469;0.07093278;0.042830564;0.0155669935;0.01081711;0.03878945;0.07653986;0.11226044;0.13580947;0.14863786;0.15024467;0.132158;0.08930517;0.04249621;0.008288541;0.0008572049;0.02129468;0.050578803;0.06703639;0.0677819;0.047757074;0.023237303;0.008668533;0.004427037;-0.0009796628;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;-0.00043862182;0.003313042;0.018181652;0.044303022;0.07556763;0.08594314;0.07053127;0.039182056;0.012192347;-0.0013514893;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0009240001;0.009195471;0.018947568;0.023767956;0.019147953;0.008015421;0.014661545;0.03090391;0.038778324;0.032083955;0.02970382;0.04210407;0.082825124;0.11758367;0.1293629;0.1192439;0.102913395;0.090364344;0.08181669;0.06705867;0.057582654;0.06056246;0.06351406;0.056294244;0.03759085;0.010043027;0.005499471;0.022324437;0.05180338;0.08172762;0.10827129;0.1246079;0.13987654;0.14159837;0.12290314;0.082443826;0.03867887;0.009222561;0.011336628;0.035431135;0.072971895;0.10872401;0.12627706;0.109760456;0.07355264;0.032080244;0.0078521455;-0.0009388435;0;0;0;0;0;0;0;0;0;0;0;0;-0.00038963865;0.0029389884;0.016168889;0.03970084;0.06735182;0.076324634;0.062308785;0.034354996;0.010469032;-0.0011666894;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;-0.00049094466;0.0041496516;0.016236238;0.03927557;0.052603994;0.04783927;0.027156698;0.006409555;-0.0033592412;0.0043784254;0.033514492;0.063884035;0.074382015;0.058440227;0.027845798;-0.00037516677;-0.0037739286;0.00045643383;-0.0018925305;0.00022265036;0.0027831325;0.0052322894;-0.00075701246;0.062048838;0.119491026;0.15148036;0.12322321;0.06331071;-0.0036347718;-0.000003896385;0.00044530127;0.0005566266;-0.001209735;0.015199617;0.04840833;0.07688498;0.07784609;0.08441984;0.07931187;0.07960874;0.10136579;0.10362532;0.08178701;0.060920928;0.027797932;-0.0028276632;0;0;0;0;0;-0.0046311333;0.04043336;0.14731678;0.27419427;0.32128486;0.26601183;0.13586141;0.03497842;-0.0040856395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
