;meta[fps=30]
;meta[frames=56]
corner_left_in;0;0;0;0;0;-0.0012098836;0.01168248;0.028216738;0.039948206;0.03820685;0.02545899;0.007619327;0.002449157;0.0005657551;-0.00007102555;0;0;0;0;0;0;-0.0011206748;0.0089691095;0.042411976;0.09367655;0.15154864;0.20147872;0.22165062;0.22738892;0.23456524;0.24951802;0.27207685;0.27891287;0.26517883;0.2297133;0.1733286;0.10810821;0.0524936;0.010338412;-0.0013173497;-0.0010798556;0.0110880025;0.018702654;0.021207472;0.014360967;0.0050096395;-0.003974314;0.00028944583;0.000055662655;-0.00086091575;0.00048240944;0.01683981;0.058705546;0.088243864;0.09021061;0.060701977;0.021819761;-0.0023266992;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054340676;0.0045401254;0.018852387;0.03995647;0.06173713;0.0788353;0.089631505;0.09361292;0.08145154;0.0664665;0.05948;0.05398888;0.046638347;0.032061692;0.01010834;-0.0015400002;0.0033286267;0.018368678;0.030280488;0.033007957;0.023823617;0.009329062;-0.00097595196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006275966;0.0052626263;0.02164902;0.045217566;0.06845088;0.08503628;0.09333585;0.094595626;0.080946445;0.06440425;0.056558084;0.059290655;0.07252589;0.08379085;0.07295518;0.051213358;0.0332974;0.03129332;0.049070194;0.07223588;0.07775406;0.06771363;0.054512855;0.054564767;0.05296213;0.044677854;0.026734775;0.009657471;-0.0010325423;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0030439522;0.028063523;0.08295009;0.13922982;0.16507095;0.16220449;0.13403124;0.11776469;0.102001026;0.07630874;0.044352967;0.020255167;0.0057176687;-0.0008683376;-0.00009542171;0.000009542171;0;0;0;0;-0.0004675664;0.003832772;0.016850838;0.036350578;0.062132254;0.09092392;0.112755015;0.12822284;0.13860168;0.14559145;0.15511037;0.1572074;0.15232877;0.1435424;0.13016188;0.1038398;0.07001568;0.031441454;0.007172532;-0.0025445786;0.015313275;0.045999557;0.08137085;0.099176355;0.08816441;0.06562818;0.057161894;0.05661188;0.052142866;0.040432688;0.039534006;0.081362896;0.11517001;0.117098324;0.07867837;0.028085785;-0.0029994221;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010944671;0.009371088;0.036495503;0.06923002;0.09204852;0.09555387;0.08318715;0.069620356;0.05574922;0.036196314;0.02160741;0.021725692;0.04122377;0.06718483;0.07361943;0.055534635;0.043643977;0.04796964;0.06849647;0.08440597;0.07588379;0.04673883;0.022581229;0.006427478;-0.0006302496;-0.00037494398;0.015581831;0.056200728;0.08501542;0.0871269;0.05848661;0.020884631;-0.0022302172;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021151813;0.0014450029;0.009934672;0.027544111;0.05134769;0.06989727;0.080265;0.08462047;0.08996867;0.09767837;0.100931294;0.08520312;0.057158735;0.027217789;0.006606601;-0.0007883224;0;0;-0.002122603;0.019276498;0.060164355;0.10897932;0.13571595;0.12487434;0.07960576;0.03890241;0.01130887;-0.0003235854;-0.0015466795;0.018071808;0.059577595;0.08820676;0.08802122;0.057403043;0.018279616;-0.0020038555;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.0012357112;0.0111214;0.03601374;0.06534797;0.0838371;0.092078514;0.086376876;0.080567025;0.06883913;0.049593206;0.026294151;0.010766495;0.0021013767;-0.00027185646;0;0;0;0;0;0;-0.0009648194;0.008508965;0.029575428;0.05711138;0.078523785;0.08539524;0.082384825;0.08197987;0.08308862;0.07976126;0.06732887;0.04656613;0.027164215;0.012660611;0.004158975;0.00072250125;-0.000099497;0;0;0;0;0;0;0;-0.0009907953;0.008911592;0.028635655;0.05613579;0.06760229;0.05843188;0.031850174;0.010442316;-0.0011438677;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013136388;0.011251279;0.043278094;0.08749577;0.12457007;0.13396323;0.117728986;0.099662796;0.0904848;0.08644758;0.07842549;0.05850577;0.035284698;0.016720088;0.005450905;0.0009429256;-0.00013011148;0;0;-0.0025790364;0.022459509;0.081813134;0.16026245;0.21193196;0.20375057;0.14978749;0.08641629;0.04029843;0.015391838;0.0037287297;-0.004475278;-0.0002560482;0.00005009639;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;-0.0015919522;0.014639281;0.04369519;0.074142665;0.08885052;0.090446696;0.07845118;0.07224524;0.06228986;0.045185838;0.023972351;0.009838264;0.0019372836;-0.00024981407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;-0.0018480002;0.017389014;0.04732439;0.07310733;0.0772876;0.0756244;0.06893042;0.074250646;0.070418835;0.051554758;0.02394051;0.008584295;0.0016899182;-0.00022042412;0;0;0;0;0;0;-0.00087575923;0.007677736;0.027118105;0.053664003;0.08421687;0.114870936;0.1319007;0.1441432;0.15303741;0.16290584;0.17690748;0.18111856;0.17219445;0.15556957;0.12457642;0.08461596;0.0452883;0.011982315;-0.0013878557;-0.0010501689;0.010323568;0.022784583;0.029816633;0.025456391;0.012744894;0.013043616;0.034293767;0.057638682;0.062509164;0.047886584;0.026879499;0.021663908;0.021725135;0.021652773;0.013915665;0.0035512778;-0.0004119037;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0.0000333976;-0.00057571096;0.0011546026;0.0099477125;0.017271329;0.019370604;0.014346653;0.005706218;-0.0005947953;0;0;0;0;-0.001156193;0.0103787;0.034286287;0.05909339;0.06735271;0.059784718;0.044445176;0.036372546;0.03219224;0.02428918;0.011746113;0.0029776935;0.00083965133;0.0005167482;0.010797223;0.031134471;0.06285984;0.09252723;0.096789405;0.0731948;0.0396668;0.01086376;-0.0012452531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011280966;0.010148231;0.033288125;0.05676571;0.06397773;0.0505788;0.023906182;0.0058250967;-0.00046200005;-0.00054827717;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.002092916;0.018836243;0.06099514;0.110679634;0.14273952;0.15016808;0.13327266;0.11698066;0.100415446;0.076009594;0.04644982;0.021239981;0.0058608325;-0.00092400017;-0.00011132532;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011800484;0.0109933745;0.031396523;0.048398685;0.049289282;0.034830905;0.0124016395;0.0019481931;-0.00027553018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.002092916;0.018836243;0.06099514;0.110679634;0.14273952;0.15016808;0.13327266;0.11698066;0.100415446;0.076009594;0.04644982;0.021239981;0.0058608325;-0.00092400017;-0.00011132532;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011800484;0.0109933745;0.03140487;0.04831519;0.049122296;0.034622174;0.012234652;0.0018646993;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.000055662655;0.00006679514;0.004942844;0.020383669;0.048566118;0.07655619;0.09596243;0.10262568;0.10075832;0.08517277;0.061713643;0.032043885;0.009211058;-0.0009124221;-0.000011132554;0;0;0;0;0;-0.000760723;0.006634989;0.023914905;0.047112875;0.073851;0.10017526;0.121639475;0.14030488;0.15210281;0.1547223;0.1558894;0.14894433;0.14235759;0.15204784;0.16858368;0.17848815;0.1732389;0.1481072;0.10764416;0.071194395;0.034934323;0.0178548;0.028063782;0.058909573;0.08362759;0.092050456;0.08559849;0.08581779;0.089811474;0.10028474;0.11546106;0.13708045;0.13562764;0.11200998;0.06417905;0.020678677;-0.0022710364;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.00028944583;0.0022153738;0.011588966;0.0296014;0.052892663;0.07185271;0.083816834;0.09176747;0.100895256;0.107212976;0.10538256;0.084401295;0.053634312;0.024120634;0.0062564826;-0.0007347471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024120485;0.00084236154;0.019459665;0.048036873;0.065292306;0.060338326;0.036681697;0.009043327;-0.0010613016;-0.0004230362;0.0032213093;0.016905416;0.045598853;0.081323706;0.11065515;0.12652346;0.13655731;0.14533141;0.15876994;0.1717963;0.17698313;0.1538423;0.110037655;0.056493886;0.015951063;-0.0018183135;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.00035624104;0.0027052052;0.014327567;0.038128924;0.07064549;0.09977042;0.12103645;0.13546176;0.14620242;0.14808717;0.13544798;0.10096605;0.05953812;0.024725351;0.0057555195;-0.0007013495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012023135;0.011206748;0.032210123;0.04638555;0.04445591;0.028350847;0.006961544;-0.0008163857;-0.00035624104;0.0027076541;0.014254318;0.038771052;0.06972639;0.095210984;0.10931758;0.1192174;0.1278106;0.1390735;0.148174;0.14934848;0.12747584;0.090451814;0.046322465;0.013086291;-0.0014917593;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015464678;0.0130837485;0.05365928;0.09687291;0.11430565;0.091848634;0.041063614;-0.001742402;-0.01506184;-0.019425476;0.0072059277;0.07233251;0.18319805;0.29581922;0.3260273;0.250584;0.16491014;0.13894679;0.19428845;0.26259178;0.25245947;0.18567355;0.107279986;0.050185233;0.01928689;0.004753814;-0.0055050375;-0.0003117109;0.00006122892;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.001502892;0.013503762;0.04387331;0.08115616;0.10825139;0.120382294;0.1152355;0.10896225;0.099353395;0.07901871;0.051114798;0.025192477;0.007597285;-0.00050096365;-0.000029686777;0;0;0;0;0;-0.00041561452;0.0030911327;0.017824667;0.041375913;0.07270805;0.10467104;0.13264894;0.15306824;0.16697599;0.1709289;0.17186181;0.16237698;0.15289997;0.14574581;0.14310081;0.14115031;0.14388981;0.14157611;0.12393848;0.08872628;0.06630046;0.07185182;0.10804234;0.14270258;0.13787197;0.104847305;0.07023358;0.044373382;0.029415488;0.030481836;0.06022143;0.14480086;0.19690664;0.19111218;0.12425019;0.044808444;-0.004779567;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0011466509;0.01042005;0.032384533;0.058690708;0.07841822;0.090084225;0.09254742;0.09830092;0.102763295;0.10055571;0.09011184;0.069455646;0.043501925;0.019588357;0.005265687;-0.0006122893;0;0;0;0;0;0;0;0;-0.0008112833;0.006863762;0.027589753;0.055537697;0.07904042;0.0889595;0.083531566;0.071460284;0.054530486;0.03455148;0.016035857;0.0038206854;-0.000459217;0;0;0;-0.00086945086;0.007518913;0.027797932;0.05744498;0.08543106;0.1005546;0.09945972;0.09419124;0.088665046;0.0869935;0.09032194;0.1012578;0.098017305;0.078625366;0.04555803;0.015325787;-0.001666169;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010316147;0.009251877;0.030629307;0.0533278;0.062156633;0.052285794;0.028536392;0.010602625;0.002293302;0.00024046254;-0.00004453012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.0017478076;0.015741402;0.050831143;0.0921551;0.11886115;0.12484512;0.110403545;0.09701378;0.079755686;0.05651096;0.030776108;0.01156492;0.0019103418;-0.00026450894;0;0;0;0;0;0;0;-0.0012245786;0.011221591;0.033876296;0.058913358;0.07481062;0.06930001;0.045086753;0.0226881;0.0067129172;-0.0007570122;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012134459;0.011188193;0.03314433;0.05513386;0.05967037;0.045740787;0.019994026;0.004926145;-0.000587241;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.0017478076;0.015741402;0.050831143;0.0921551;0.11886115;0.12484512;0.110403545;0.09701378;0.079755686;0.05651096;0.030776108;0.01156492;0.0019103418;-0.00026450894;0;0;0;0;0;0;-0.00090544584;0.007796482;0.029631086;0.05748097;0.07884801;0.08614724;0.070454076;0.046333596;0.023211326;0.0067908443;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011021207;0.010219664;0.029690463;0.0472576;0.04942844;0.03623639;0.014260773;0.0028721932;-0.00036737355;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0.0000667952;-0.0011355183;0.00219682;0.019110847;0.033212055;0.037256878;0.02760126;0.010961833;-0.00114294;0;0;0;0;-0.001332193;0.011901419;0.039806966;0.07154731;0.08773432;0.08939609;0.08582648;0.08819763;0.08786087;0.07498248;0.051302195;0.030698657;0.020014206;0.012420288;0.0062591275;0.0015521535;-0.00018368679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;-0.00066127244;0.005650555;0.021465112;0.047632605;0.08291033;0.11459669;0.13290526;0.12201096;0.0871884;0.043362483;0.012834218;-0.0014472291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00047583625;0.0037856973;0.017794877;0.044406716;0.07504678;0.10789173;0.12746002;0.13004531;0.12478805;0.11429914;0.097445436;0.075693265;0.04746832;0.018941207;0.004532531;-0.00054867484;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;-0.0016380725;0.01569687;0.039281934;0.05725302;0.060931846;0.05641967;0.053342;0.07564206;0.11352319;0.14940175;0.1739334;0.15950376;0.113801196;0.056427307;0.01661928;-0.001876627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016794221;0.00095517124;0.009107366;0.031916015;0.06703137;0.0998286;0.12228912;0.13718952;0.1488445;0.15715778;0.15621988;0.14604822;0.11754232;0.08150338;0.043554705;0.014056147;-0.0015479521;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.00039759045;0.002608193;0.019434221;0.05683953;0.107897766;0.15339991;0.18193737;0.18971424;0.18809314;0.16416563;0.120074645;0.06469168;0.021394609;-0.0008853002;-0.0006891569;0.000047710855;0;0;0;0;0;0;0;0;-0.0012027111;0.010330195;0.039895024;0.07453748;0.09609661;0.09354905;0.070052445;0.045897637;0.027761223;0.030525204;0.04604793;0.056732178;0.051876605;0.03276145;0.0074747;-0.0006096387;-0.0037214465;0.002862651;0.010019278;0.01574458;0.012194098;0.02888892;0.052342784;0.08601868;0.09080965;0.068150975;0.032010004;0.014846027;0.0070810854;0.0062819286;0.003021687;-0.00049301214;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0046756635;0.042987477;0.12843761;0.21783185;0.26136258;0.26027796;0.21849343;0.19243057;0.166126;0.12397187;0.072052285;0.032818068;0.009246363;-0.0014154221;-0.00015903616;0.000015903615;0;0;0;0;0;-0.00051209645;0.004119037;0.01873446;0.046352684;0.08213185;0.10928529;0.12372618;0.13084802;0.13872924;0.15043092;0.15427296;0.1472969;0.1353042;0.11041583;0.076603755;0.04186329;0.011657351;-0.0013306027;0;0;0;0;0;-0.0023696392;0.021899281;0.06435399;0.10528194;0.11251809;0.08488556;0.035799045;0.008301689;-0.0010098798;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;-0.00044530127;0.002910362;0.021867475;0.063932545;0.12159492;0.17051062;0.20013079;0.20760638;0.20673802;0.18193367;0.1348543;0.072644025;0.023920843;-0.0009754208;-0.0007050605;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0;-0.002036299;0.018900495;0.054171856;0.0908934;0.111403786;0.100348115;0.06286212;0.03182484;0.009688378;-0.0008959035;-0.00001590365;0;0;0;0;0;0;-0.0016380725;0.014221014;0.05131143;0.111169465;0.17970489;0.22610869;0.24585281;0.25917646;0.2765116;0.3015487;0.3098303;0.29540733;0.25713077;0.19507043;0.122536704;0.059988115;0.012139762;-0.0015320486;-0.0011768676;0.012086749;0.020356629;0.023060247;0.0155855445;0.00540723;-0.004357591;0.00031807233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;-0.0028944581;0.027560966;0.070484824;0.11029158;0.13584456;0.15543464;0.18434837;0.26523575;0.38885456;0.50773567;0.5911588;0.5421215;0.3869;0.19211568;0.056823622;-0.0064091575;0;0;0;0;-0.0010072293;0.010226027;0.018607235;0.02210603;0.01615907;0.008038484;0.0033399577;0.017732996;0.03809095;0.067130946;0.10313794;0.12807733;0.15957111;0.19256577;0.19119705;0.16424736;0.11164141;0.050764345;0.01595663;0.0081108445;-0.0034924343;0.0034459962;0.03380918;0.11546028;0.23805171;0.35193747;0.41929886;0.42484733;0.427834;0.4364175;0.42384732;0.3410849;0.21509641;0.08548194;0.018241448;-0.0022901208;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.006695423;0.06141977;0.1850863;0.31654558;0.38393587;0.37901464;0.3133649;0.2716004;0.23523198;0.17918925;0.109267704;0.05000383;0.013918847;-0.001956145;-0.00015903616;0.000015903615;0;0;0;0;-0.0005407231;0.0055662664;0.009224099;0.010337352;0.0068735443;0.0017216805;-0.001723725;0.0057846005;0.020475453;0.049243055;0.09642932;0.13900967;0.14371446;0.12627949;0.09269831;0.060356263;0.039451424;0.023855425;0.0028944584;-0.002523374;0.02083904;0.04161446;0.051978316;0.041534945;0.017439643;0.02827133;0.08926832;0.14394762;0.15215784;0.11256182;0.05097507;0.019354701;0.010460605;0.009065062;0.0042939764;-0.0008110844;0.00003180723;0;0;0;0;0;0;0;0;0;0
