;meta[fps=30]
;meta[frames=88]
corner_left_spread;0;0;0;-0.0008460725;0.0072138812;0.02831003;0.055774916;0.079567924;0.094025;0.095740326;0.09208831;0.0839059;0.06468837;0.040002905;0.016700286;0.019069655;0.052860044;0.10954411;0.13551074;0.11918766;0.066912085;0.020828968;-0.0033202777;0.009841157;0.023216894;0.030514266;0.026161449;0.0141661465;0.0003785061;-0.0011243857;-0.000050096398;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008126749;0.008126749;0.01495099;0.031883568;0.05552907;0.08343832;0.088486925;0.07897697;0.055484537;0.051691126;0.073008254;0.110515974;0.1383245;0.13315342;0.100014664;0.053516865;0.016443862;-0.0015218172;0.00013915663;-0.000013915664;0;0;-0.0012780146;0.012192348;0.03137815;0.044307474;0.038436916;0.053179733;0.09584591;0.14594601;0.16774982;0.15007395;0.10366985;0.06801569;0.045843765;0.020795569;0.00448641;-0.00055662653;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0028777595;0.027697736;0.068097696;0.09598932;0.09033381;0.06276411;0.03260848;0.04319793;0.065422185;0.07158868;0.057574496;0.042228296;0.02912122;0.022671402;0.018368678;0.008583182;-0.0008683375;0;0;-0.00074365316;0.0064501893;0.02309555;0.051886506;0.098237924;0.14858033;0.17914025;0.17570809;0.14154014;0.09715695;0.060704585;0.035395883;0.016931469;0.0035946944;-0.0017032772;0.00010575905;0;0;0;0;0;0;0;0;0;-0.0011550002;0.0101974;0.034750205;0.073087856;0.10798834;0.13851932;0.16632281;0.19961464;0.22515824;0.23298162;0.21203671;0.19143037;0.17734587;0.18264958;0.18892315;0.18174453;0.15467364;0.12959845;0.117886074;0.15027572;0.22031873;0.30232653;0.36883196;0.39127252;0.3629365;0.299621;0.22054213;0.14908317;0.102538034;0.0840573;0.081604436;0.07951893;0.079670705;0.08338082;0.10076426;0.11860042;0.13035639;0.11853103;0.09229574;0.05459579;0.024862656;0.0047276146;-0.0006122893;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0028721932;0.027642077;0.06798081;0.094920866;0.09985369;0.086506456;0.058492552;0.04637034;0.041450873;0.039763622;0.04434689;0.05346176;0.04926146;0.033437677;0.019355021;0.008992861;-0.0009173208;0;0;-0.0009351327;0.0081534665;0.028866654;0.06250583;0.11196767;0.1634022;0.19585241;0.19967979;0.1750535;0.1378675;0.10668807;0.08368769;0.06038619;0.0362414;0.016075376;0.004792555;-0.00054271094;0;0;0;0;0;0;0;0;-0.00106594;0.009802194;0.028847175;0.05230898;0.07989539;0.11821635;0.16541551;0.22122288;0.2596663;0.26376864;0.2347953;0.20589153;0.1824724;0.18640682;0.19585453;0.19103962;0.16212353;0.13289599;0.11555938;0.14674208;0.21850736;0.30346614;0.37336886;0.39867193;0.37113708;0.30724308;0.22627278;0.1515657;0.10173279;0.081055224;0.0780435;0.07709501;0.07811697;0.08130088;0.09665636;0.113076836;0.12506658;0.11468957;0.08992638;0.053469554;0.024068536;0.004319422;-0.00057146995;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0003284097;0.0027720006;0.010631568;0.02853825;0.044808447;0.05511995;0.057048663;0.0597919;0.06528989;0.08387881;0.103521235;0.11422999;0.10942537;0.08485123;0.049631055;0.020399252;0.0048137065;-0.0011132532;0.00004453013;-0.0016632004;0.015068997;0.04784317;0.081798136;0.10862791;0.10773063;0.077196315;0.04319757;0.021297647;0.008388361;0.01078037;0.009808872;0.00461666;-0.00046533975;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001736675;0.016704366;0.041176453;0.058470838;0.055100463;0.03276304;0.013066809;0.016656125;0.03730326;0.046783544;0.06596396;0.06609848;0.064271815;0.066094026;0.08058978;0.10395279;0.11979438;0.11464698;0.10707269;0.12776919;0.16310968;0.21655001;0.2414691;0.25421804;0.254955;0.2349966;0.244411;0.2581226;0.23736858;0.1739896;0.091091566;0.012739328;-0.005017062;-0.0021114708;0.02312969;0.07519283;0.11245713;0.11252022;0.07458425;0.022988679;-0.0025382172;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0004620001;0.0039631817;0.014628147;0.03583377;0.054984324;0.06744681;0.07052237;0.074546225;0.08066077;0.099240966;0.11794343;0.12592973;0.1178616;0.08975326;0.051799677;0.0212854;0.005265687;-0.0012913736;0.000055662655;-0.0018101495;0.016413804;0.05195998;0.088764355;0.115111716;0.10985337;0.07495224;0.0398567;0.014126072;-0.0012343746;-0.00037716996;0.00029144972;-0.000022042419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017144099;0.016448315;0.040976066;0.05947277;0.05725461;0.03567977;0.014747823;0.016442753;0.036230825;0.04668706;0.06440727;0.063152075;0.05929187;0.05903971;0.073409304;0.0983086;0.1154527;0.11281012;0.107273065;0.12763558;0.16303176;0.21748513;0.24346624;0.25677627;0.25724387;0.2374272;0.2408449;0.24689358;0.22095254;0.15865788;0.08174691;0.011459085;-0.0046348446;-0.0024825546;0.023511907;0.077808976;0.11685448;0.11720701;0.07782382;0.024001738;-0.0026495426;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;-0.0012357112;0.011867279;0.02925073;0.044307478;0.044196155;0.031198919;0.010898748;0.0031282413;-0.00036180727;0;0;0;0;0;0;0;0;0;0;0.0000333976;-0.00036180727;-0.0009017351;0.0034466314;0.022723723;0.054660738;0.08814294;0.106231086;0.09873165;0.082020044;0.06711191;0.058710188;0.048115917;0.033388134;0.014313653;0.004375085;-0.0004926145;0;0;0;0;0;0;0;0;-0.0002783133;0.0021374463;0.010909881;0.029957643;0.053324822;0.073772505;0.09354109;0.10924631;0.11990572;0.12071562;0.10659678;0.08727998;0.07054315;0.052206933;0.0334412;0.015212975;0.0023574992;0.011044398;0.020619301;0.035872724;0.05444272;0.073972344;0.08768465;0.0946974;0.08298005;0.06992047;0.061119456;0.06358159;0.06152208;0.050031822;0.030124633;0.010947732;-0.001168916;-0.0011188195;0.009796629;0.03504521;0.06767652;0.08803977;0.082065314;0.052577093;0.022951571;0.0046905065;-0.000593735;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.0011021207;0.010609303;0.025799645;0.039409164;0.03957615;0.028304461;0.010253061;0.003206169;-0.00036180727;0;0;0;0;0;0;0;0;0;0;0.0000333976;-0.00036180727;-0.0009017351;0.003471123;0.022454318;0.05428111;0.08915933;0.11094571;0.10815534;0.0954982;0.08334648;0.07607583;0.063715935;0.044949263;0.020469943;0.0060115675;-0.0006818676;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015335062;0.01426634;0.040422224;0.067916796;0.086410716;0.093496576;0.088936865;0.083965264;0.06676921;0.040804442;0.017296243;0.0032766752;-0.00042674705;-0.0011503616;0.01010834;0.035601836;0.06899943;0.09659327;0.10675356;0.09713654;0.08388586;0.07321051;0.07326691;0.068561554;0.054482613;0.032115128;0.011457602;-0.0012290316;-0.0009796628;0.008488555;0.031396523;0.06284871;0.083633155;0.07947236;0.052122515;0.02304434;0.004511458;-0.00057889166;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001004711;0.008744604;0.031780597;0.06455477;0.07943062;0.06956441;0.03879409;0.012084363;-0.001338687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00072361453;0.0060635186;0.026198557;0.041542895;0.043787956;0.030688679;0.011002652;-0.0011726266;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00106594;0.009278964;0.033698175;0.06850682;0.08432892;0.07389217;0.04123768;0.012869206;-0.0014249639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007718555;0.006468001;0.027942656;0.044307474;0.04670097;0.03272964;0.011733688;-0.0012505545;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011068917;0.0101147;0.031107476;0.052224297;0.060020246;0.049619284;0.026326848;0.009923858;0.0020038558;-0.0002576386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000729976;0.0063169166;0.02352622;0.04624613;0.06360334;0.06681905;0.05162792;0.030574704;0.014680629;0.014217833;0.029585501;0.041746996;0.04019162;0.02536309;0.008203086;-0.00089696405;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0020611086;0.017929738;0.066050895;0.122955635;0.16592115;0.18724506;0.18824922;0.19501969;0.20522568;0.21523382;0.22150558;0.2189791;0.19530565;0.1453845;0.08239092;0.032800253;0.0062863813;-0.0016126267;0.0000667952;-0.001696598;0.015549921;0.047311988;0.07838894;0.08637668;0.068116784;0.039239317;0.037384316;0.06307566;0.09152373;0.11014622;0.11118537;0.092153504;0.0627226;0.03395581;0.009041207;-0.0010448676;0;0;0;0;0;0;0;0;0;0;-0.00066079537;0.005591712;0.021620173;0.053526804;0.082258284;0.09274752;0.08895211;0.09024507;0.11066931;0.14181653;0.16604011;0.16147578;0.13897066;0.112857;0.1025272;0.10920895;0.1253173;0.12924908;0.11793652;0.098080926;0.0767061;0.05968277;0.05680136;0.07529759;0.11334985;0.14927453;0.15964529;0.13420872;0.08988088;0.045619845;0.015423328;0.001824145;0.0023123862;0.01820328;0.060619816;0.12179626;0.1521499;0.13467343;0.08046913;0.024122607;-0.0026908922;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010734942;0.009904773;0.029649908;0.044625863;0.044968747;0.031244086;0.008422873;-0.0034482211;0.013086292;0.030110635;0.03948041;0.03277322;0.015678102;-0.0015779567;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009542171;-0.00091604836;-0.0031870848;0.005431881;0.019065259;0.027459983;0.025584945;0.013812293;0.010494003;0.016977906;0.022738993;0.017917812;0.009049795;-0.001758622;-0.002331152;0.012490698;0.02648429;0.033631377;0.027265793;0.013232126;-0.0013292241;0;0;0;0;-0.00063932536;0.0044752774;0.029246751;0.07918411;0.13739133;0.17253834;0.15732495;0.102890044;0.04498816;0.023410127;0.053865556;0.08627713;0.090548836;0.062154517;0.022961643;-0.0024332535;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;-0.0011021207;0.009991447;0.031691533;0.054632902;0.060755797;0.047828138;0.02216487;0.0054549403;-0.00064846996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.00038407234;0.0028833256;0.016136603;0.039852235;0.054580577;0.054877818;0.04311407;0.03575101;0.04879945;0.079641014;0.112066746;0.13806565;0.14121394;0.11415744;0.07142632;0.028940132;0.0043171956;-0.0011466509;0.00004453013;-0.0016142171;0.014746151;0.04522034;0.07796779;0.092984475;0.08214195;0.05290143;0.039897323;0.049559247;0.06804315;0.086085096;0.091838375;0.07822608;0.05362448;0.02902251;0.007764941;-0.0008961688;0;0;0;0;0;0;0;0;0;0;-0.00032562655;0.0023823618;0.013478714;0.042904776;0.0676357;0.07901315;0.075411774;0.07094206;0.080430694;0.095775954;0.10462353;0.09116151;0.06498058;0.033575717;0.013659616;-0.0014323855;-0.00044530124;0.0037850605;0.014817398;0.031260148;0.048871815;0.06658366;0.07705048;0.085455544;0.09195472;0.092117995;0.10685004;0.12157838;0.11481203;0.08429035;0.043658078;0.00551988;0.0027311807;0.018500414;0.044038445;0.061525796;0.061219648;0.04154475;0.018331569;0.0017348194;-0.0003042892;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.00049539766;0.0034065547;0.023500772;0.062110625;0.08638065;0.08528856;0.06149721;0.03957838;0.04355937;0.07312292;0.10027294;0.11531856;0.123561084;0.12324214;0.12194352;0.10374628;0.074216686;0.036720656;0.01128282;-0.0024118628;0.010406691;0.033295177;0.058307745;0.068471745;0.058802035;0.043262135;0.05155921;0.08270414;0.115406506;0.1389685;0.14409672;0.1240665;0.088343315;0.04756096;0.01266882;-0.0014639278;0;0;0;0;0;0;0;0;-0.0013275543;0.012062097;0.037973065;0.06312423;0.08297354;0.11054325;0.12980253;0.14298345;0.13997212;0.11941867;0.094070815;0.082062535;0.088969335;0.08891182;0.08407659;0.08065148;0.06656122;0.055534635;0.050998125;0.03883862;0.031816777;0.04507006;0.057016935;0.078798294;0.09149604;0.10274437;0.11261001;0.11404537;0.14524242;0.1797852;0.1803745;0.13780071;0.07336784;0.010264195;-0.0041598566;-0.000103903985;0.012583472;0.03491904;0.049873743;0.048248395;0.030547667;0.008950556;-0.0010019279;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.001007494;0.00866111;0.03257935;0.06908292;0.10259593;0.1265433;0.13445684;0.13462201;0.12708992;0.11079283;0.08143484;0.048943993;0.021509906;0.0045754705;-0.0009017351;-0.00050096394;0.00004453013;0;0;-0.00011577834;0.000690217;0.0061028544;0.019938366;0.042508464;0.06646122;0.09232209;0.114445776;0.1195211;0.10044885;0.06489043;0.02632844;0.004090092;-0.00057555194;0;0;0;0;0;0;0;0;0;0;0;-0.0010770725;0.009423688;0.033876296;0.06422079;0.08700353;0.09478238;0.08653595;0.07279284;0.05988189;0.05255668;0.057279658;0.058601648;0.050903503;0.030848246;0.01042005;-0.001129952;0;0;-0.00091843377;0.007948627;0.029456677;0.059219502;0.08530303;0.09541694;0.09289541;0.087106496;0.0780947;0.06180782;0.040327597;0.017377883;0.004586603;0.00025604822;-0.0000667952;-0.00032562655;0.002365663;0.014246856;0.0366084;0.062824585;0.071586825;0.058546912;0.032052416;0.009441314;-0.0010613014;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;-0.0031542173;0.030224824;0.076502755;0.102753274;0.09111977;0.051766276;0.0051209657;-0.0037665067;0.0002449157;0;0;0;0;0;0;0;0;0;0;-0.00361529;0.034410655;0.08950835;0.1275816;0.11833325;0.07529988;0.036350504;0.06727501;0.12762058;0.17891651;0.21400903;0.22786291;0.20381996;0.15123378;0.080955766;0.02155258;-0.002490904;0;0;0;0;0;0;0;0;-0.0016476148;0.014745039;0.0495676;0.08277038;0.09014568;0.068492904;0.029579138;0.005226724;-0.00069578324;0;0;0;0;0;0;-0.000011689138;-0.0007636918;0.009039614;0.016456662;0.03477617;0.06411967;0.10204023;0.13344269;0.15078364;0.14152046;0.12276586;0.09758685;0.0654797;0.034408804;0.008964474;-0.0016531806;-0.0019314943;0.00016698797;-0.0002950121;0.0020984823;0.013167001;0.035501648;0.06621073;0.07927754;0.06828138;0.03969861;0.012777364;-0.001402699;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.0008460725;0.0072138812;0.028304465;0.05584078;0.07958944;0.09384985;0.09521693;0.09146025;0.08400238;0.065657824;0.04141321;0.019519785;0.0051677227;-0.00060208456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00010575905;0.0004898314;0.0066294223;0.025632655;0.03957615;0.04149651;0.028838824;0.011065737;-0.0011633497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007273253;0.006130313;0.025975907;0.041041933;0.043120004;0.030132053;0.0107020745;-0.00114294;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.00044530124;0.00360694;0.015763665;0.04302352;0.071320206;0.09535608;0.10798409;0.11274287;0.110039145;0.10468291;0.08825129;0.06920205;0.04799457;0.02853268;0.013167557;0.0037850605;-0.0004319422;0;0;-0.0014249642;0.013214316;0.03829591;0.061752155;0.066962175;0.051900983;0.021939995;0.0072172205;0.019687884;0.035612974;0.04230919;0.032708492;0.013935704;-0.0014327569;0;0;0;0;0;0;0;0;0;0;0;-0.00018090363;0.0008238073;0.010851435;0.048713174;0.096555226;0.13048719;0.1420205;0.12697765;0.10036256;0.08297076;0.074654765;0.06847621;0.061963674;0.04498378;0.022822801;0.0040750634;-0.0026445326;0.0063789403;0.0123654585;0.02724409;0.04981363;0.08065018;0.11074587;0.13739994;0.1484857;0.16425829;0.1881331;0.21084644;0.21408969;0.17879069;0.115069546;0.05216853;0.011990476;-0.005005929;0.020398509;0.07245424;0.13762778;0.1864996;0.18218388;0.12594235;0.063177116;0.01693258;-0.0019593255;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008664291;0.0079619875;0.024071079;0.038489297;0.040725976;0.030181881;0.012339933;0.002561118;-0.00005152769;-0.000022901208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000333976;-0.0003196627;-0.0011848194;0.0026054103;0.00661352;0.008184002;0.008301293;0.005747568;0.007256026;0.01131264;0.012207618;0.00808858;0.0042351335;-0.0014605086;-0.0021357762;0.004224795;0.0107790725;0.014469506;0.01220682;0.005782793;-0.000582788;0;0;0;0;0.0000047710855;-0.00006011567;0.000057253;-0.0001746217;-0.00088360463;0.006803567;0.01317535;0.02455391;0.033846077;0.04450738;0.060507532;0.06966579;0.05841637;0.036993403;0.013269978;-0.0014186027;0;0;0;0;0;0;0;0;0;0
